corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_07_314,0,0,cnc_train_07_314_0_0,"You have given me your memorandum and I can see all the messages on the placards that you are holding and I 'm internalising all of them , '' Ramaphosa told the protesters on Thursday .",[],0
cnc,train_07_315,0,0,cnc_train_07_315_0_0,"And some of the things that I will be announcing are set out in your memorandum , we will be responding instantly to what you have set out in your memorandum , '' Ramaphosa said .",[],0
cnc,train_07_316,0,0,cnc_train_07_316_0_0,"On Wednesday , a crowd , made up of mainly young people from various civil community organisations and students from universities and schools across the city , gathered outside the CTICC , chanting struggle songs and holding posters on which was written `` enough is enough '' and `` stop killing women and children '' .",[],0
cnc,train_07_317,0,0,cnc_train_07_317_0_0,"The protesters , during the gathering on Wednesday said they were not willing to listen to any government official and demanded that Ramaphosa come out to address them on how he is planning to stop the scourge of abuse directed at women and children in the country .",[],0
cnc,train_07_318,0,0,cnc_train_07_318_0_0,Some in the crowd chanted `` bring death sentence back '' .,[],0
cnc,train_07_319,0,0,cnc_train_07_319_0_0,"As a nationwide commuter rail strike entered its second day on Tuesday , delaying thousands of commuters , Metrorail increased its alternative service in Cape Town to 360 bus journeys .",[],0
cnc,train_07_320,0,0,cnc_train_07_320_0_0,"`` Metrorail in Cape Town has increased its bus trips to 360 , as an emergency measure for our rail commuters during the ongoing strike by some of our staff , '' Modipane said .",[],0
cnc,train_07_321,0,0,cnc_train_07_321_0_0,"5 percent wage increase for our striking staff remains on the table , '' she said .",[],0
cnc,train_07_322,0,0,cnc_train_07_322_0_0,"Earlier the Congress of South African Trade Unions ( Cosatu ) Western Cape regional secretary , Tony Ehrenreich , said the strike could be resolved for about R1 million a year .",[],0
cnc,train_07_323,0,0,cnc_train_07_323_0_0,This strike is causing huge disruptions and all because of a one percent wage increase .,"['<ARG1>This strike</ARG1> is causing huge disruptions and <SIG0>all because of</SIG0> <ARG0>a one percent wage increase</ARG0> .', '<ARG0>This strike</ARG0> <ARG1><SIG0>is causing</SIG0> huge disruptions</ARG1> and all because of a one percent wage increase .']",2
cnc,train_07_324,0,0,cnc_train_07_324_0_0,The Cape Town Regional Chamber of Commerce and Industry said the potential effect of the strike was `` so serious '' that there was a case to declare public transport an essential service that could not be disrupted by strike action .,[],0
cnc,train_08_0,0,0,cnc_train_08_0_0_0,"But we are managing the strike very well , '' Mlangeni said .",[],0
cnc,train_08_1,0,0,cnc_train_08_1_0_0,About 200 workers briefly protested outside the company 's head office in Johannesburg on Tuesday before agreeing to meet again on Wednesday .,[],0
cnc,train_08_2,0,0,cnc_train_08_2_0_0,"He said ‘ Operation Barricade ’ has been conducted for the first time , after the Mumbai terror attack last year .",[],0
cnc,train_08_3,0,0,cnc_train_08_3_0_0,"Twin Bomb Blasts Injures Four in Guwahati 's Fancy Bazar Area : Police 05th December 2015 04:37 PM A screen grab of the fancy Bazaar area from Google Maps GUWAHATI : Two low intensity blasts rocked the busy commercial Fancy Bazaar area in Guwahati Saturday afternoon , injuring four persons .",[],0
cnc,train_08_4,0,0,cnc_train_08_4_0_0,"The blasts took place within seconds of each other around 3.30 p.m., creating panic in the area , police said .",[],0
cnc,train_08_5,0,0,cnc_train_08_5_0_0,PTI Guwahati Police Commissioner Mukesh Aggarwal said that the anti-talk faction of ULFA may be behind the attack .,[],0
cnc,train_08_6,0,0,cnc_train_08_6_0_0,"The management of GVK-EMRI , which operates the 108 ambulance service , and representatives of its drivers and nurses , reached a temporary agreement to end the strike in larger public interest after the Karnataka High Court intervened .",[],0
cnc,train_08_7,0,0,cnc_train_08_7_0_0,"While the management agreed to take back all the employees who were given the sack after their participated in the strike , representatives of employees agreed to report for duty on Friday morning .",[],0
cnc,train_08_8,0,0,cnc_train_08_8_0_0,"KARNATAKA Gulbarga city observes near-total bandh Joining hands : Members of several organisations taking out a rally in support of the former Minister S.K. Kanta , who is leading the pourakarmikas ' agitation , in Gulbarga on Friday .",[],0
cnc,train_08_9,0,0,cnc_train_08_9_0_0,"May 08 , 2010 00:00 IST Over 470 pourakarmikas are agitating for release of wages The police issued notices to organisers of the bandh It said they would be held responsible for any untoward incident Gulbarga : Near total bandh was observed in Gulbarga city on Friday in support of 470 plus pourakarmikas of the Gulbarga City Corporation who are on indefinite fast demanding immediate release of their 35 - month pending wages .",[],0
cnc,train_08_10,0,0,cnc_train_08_10_0_0,The former Minister S.K. Kanta is leading the agitation .,[],0
cnc,train_08_11,0,0,cnc_train_08_11_0_0,"The organisers of the bandh , which included many Kannada organisations , Dalit organisations and heads of a few religious maths , there was no was force on the business establishments and hotels to close their establishments , and everybody 's support for the bandh call appeared voluntary .",[],0
cnc,train_08_12,0,0,cnc_train_08_12_0_0,"Though the police had assured people of full protection during the bandh , most business establishments remained closed .",[],0
cnc,train_08_13,0,0,cnc_train_08_13_0_0,"Braving scorching sun , hundreds of people , including many women , led by Sri Mahanta Shivacharyaru of the Sulpul Math , Sri Rajashekar Shivacharyaru , Guru Mahanta Shivacharyaru of the Hiremath at Pala , Shivanda Swamigalu of Sonna Dasoha Math , Gangadhar Swamigalu of Chowdapur Math , Kanchi Basava Shivacharyaru of Roza Math , battery of Congress leaders including DCC president Allamprabhu Patil , MLC , the former Mayor Chandrika Parameshwar , zilla panchayat member Ambaraya Ashtagi , the former president of the HKCCI Umakant Nigudgi , Karnataka Rakshana Vedike president Arunkumar Patil , Hyderabad Karnataka Janapara Sangarsh Samiti Laxman Dasti and others marched from the Super Market to the Deputy Commissioner 's office to register their protest against the insensitive and indifferent attitude of the Government to the genuine demands of the pourakarmikas .",[],0
cnc,train_08_14,0,0,cnc_train_08_14_0_0,The protesters raised slogans against the State Government and the police for arresting nearly 70 Dalits after an incident in which stones were thrown at the police personnel at Tarfail slum .,[],0
cnc,train_08_15,0,0,cnc_train_08_15_0_0,They alleged that the police tried to intimidate religious leaders and pressured them to withdraw the bandh call and had issued notices to them saying that if there was any untoward incident during the bandh they would be held responsible for it .,[],0
cnc,train_08_16,0,0,cnc_train_08_16_0_0,"Incidentally , this is for the first time that the police had slapped notices on the organisers of the bandh citing the Supreme Court ruling holding the organisers of the bandh responsible if any untoward incident occurred during the bandh period .",[],0
cnc,train_08_17,0,0,cnc_train_08_17_0_0,Neither had the swamijis nor Mr. Kanta accepted the notices and the police personnel had pasted the notices on the doors of the religious math and at the venue where Mr. Kanta was on hunger strike .,[],0
cnc,train_08_18,0,0,cnc_train_08_18_0_0,"IN SCHOOL Meghalaya June 02 , 2014 00:00 IST 13 Curfew was on Saturday relaxed for eight hours in Meghalaya ’ s West Garo Hills district , two days after it was imposed following mob violence over the death of a suspected militant in police custody , officials said .",[],0
cnc,train_08_19,0,0,cnc_train_08_19_0_0,"PM condemns ' dastardly ' attack on Congress workers in Chhattisgarh - Indian Express PTI , PTI : New Delhi , Sun May 26 2013 , 01:39 hrs Prime Minister Manmohan Singh tonight strongly condemned the "" dastardly "" Maoists attack on Congress leaders and workers in Chhattisgarh and appealed to the attackers to release at the earliest all those who may have been abducted .",[],0
cnc,train_08_20,0,0,cnc_train_08_20_0_0,Singh spoke to Chhattisgarh Chief Minister Raman Singh after the violent incident and offered all help in rescue and relief operations .,[],0
cnc,train_08_21,0,0,cnc_train_08_21_0_0,"Describing the incident as "" a dastardly and anti-democratic act "" , Singh said , "" Government will take firm action against the perpetrators of violence of any kind . """,[],0
cnc,train_08_22,0,0,cnc_train_08_22_0_0,"He said , "" I very strongly condemn the violent attack on Congress leaders and workers in Chhattisgarh today .",[],0
cnc,train_08_23,0,0,cnc_train_08_23_0_0,"He wished speedy recovery to those who have been injured in the attack , including senior Congress leader V C Shukla .",[],0
cnc,train_08_24,0,0,cnc_train_08_24_0_0,Lok Sabha Speaker Meira Kumar described the Naxal attack as heinous and conveyed condolences to the family of those killed .,[],0
cnc,train_08_25,0,0,cnc_train_08_25_0_0,Ehrenreich and the Rail Commuters ' Action Group were outside Parliament 's main entrance on Sunday to protest against Metro Rail 's poor safety record .,[],0
cnc,train_08_26,0,0,cnc_train_08_26_0_0,They were also protesting about the government 's refusal to make available finances to improve the infrastructure and services of the public rail system .,[],0
cnc,train_08_27,0,0,cnc_train_08_27_0_0,"ANDHRA PRADESH Slum-dwellers protest January 10 , 2012 00:00 IST Hundreds of slum-dwellers laid siege to the Greater Visakhapatnam Municipal Corporation 's meeting hall .",[],0
cnc,train_08_28,0,0,cnc_train_08_28_0_0,"Brothers Kobus , Wilhelm and Johan Pretorius , Herman van Rooyen and Rudi Gouws -- who made up the Boeremag 's bomb squad -- were also convicted of murdering Soweto mother Claudia Mokone with a home-made bomb and of trying to murder former president Nelson Mandela .",[],0
cnc,train_08_29,0,0,cnc_train_08_29_0_0,"They were responsible for a series of explosions in Soweto , at Grand Central Airport in Midrand and at a bridge in Port Edward , in KwaZulu-Natal .",[],0
cnc,train_08_30,0,0,cnc_train_08_30_0_0,"They also tried to blow up a Buddhist temple in Bronkhorstspruit , Gauteng .",[],0
cnc,train_08_31,0,0,cnc_train_08_31_0_0,Today 's Paper Fiery protest YSR Congress activists take out a candlelight rally on Necklace Road on Monday to protest the delay in bail to Y.S. Jaganmohan Reddy .,[],0
cnc,train_08_32,0,0,cnc_train_08_32_0_0,"ANDHRA PRADESH Nannapaneni injured in ‘ attack ’ Mobbed : District TDP president Karanam Balaramakrishna Murthi trying to shield Nannapaneni Rajakumari from Congress workers at Karamchedu , Ongole , on Monday .",[],0
cnc,train_08_33,0,0,cnc_train_08_33_0_0,"| Photo Credit : — Photo : Srinivas Kommuri July 14 , 2009 00:00 IST The TDP leader terms it an attempt on her life by the Daggubati couple TDP members were probing irregularities in wage payment under NRLEGP when they were mobbed Rajakumari demands Venkateswara Rao ’ s resignation from House , Purandeswari ’ s apology ONGOLE : Congress workers on Monday attacked TDP senior leader and MLC Nannapaneni Rajakumari with sticks and stones leaving her badly mauled at Karamchedu , native village of Union Minister of State Daggubati Purandeswari ’ s husband and Parchur MLA Venkateswara Rao .",[],0
cnc,train_08_34,0,0,cnc_train_08_34_0_0,The wordy duel soon turned violent with Congress workers pushing and pulling Ms. Rajakumari .,[],0
cnc,train_08_35,0,0,cnc_train_08_35_0_0,Some others pelted stones in which Ms. Rajakumari ’ s gunman sustained bleeding injury on his head .,[],0
cnc,train_08_36,0,0,cnc_train_08_36_0_0,"In the melee , Ms. Rajakumari lost her consciousness .","['In <ARG0>the melee</ARG0> , <ARG1>Ms. Rajakumari lost her consciousness</ARG1> .']",1
cnc,train_08_37,0,0,cnc_train_08_37_0_0,"‘ Attack motivated ’ Speaking to The Hindu over telephone from her hospital bed , Ms. Rajakumari said it was a clear attempt on her life .",[],0
cnc,train_08_38,0,0,cnc_train_08_38_0_0,She held the Daggubati couple responsible for the ugly incidents .,[],0
cnc,train_08_39,0,0,cnc_train_08_39_0_0,"Saying that the attack was planned and motivated , she demanded Dr. Venkateswara Rao to resign his Assembly membership and sought an apology from Ms. Purandeswari .",[],0
cnc,train_08_40,0,0,cnc_train_08_40_0_0,"TDP district president Karanam Balaramakrishna Murthi , who went to the village along with the team , blamed the police for remaining mute spectators to the one-hour ‘ sordid drama .",[],0
cnc,train_08_41,0,0,cnc_train_08_41_0_0,"TAMIL NADU Toddy tappers held in districts January 22 , 2009 00:00 IST Revoke ban : Members of Tamil Nadu Nadar Peravai showing pots as a mark of protest in Virudhunagar on Wednesday .",[],0
cnc,train_08_42,0,0,cnc_train_08_42_0_0,"| Photo Credit : — Photo : G. Moorthy Madurai Bureau For defying the 20 - year-old ban on toddy tapping ; protest at various places TIRUNELVELI : Defying the 20 - year-old ban on toddy tapping , a group of palmyrah workers tapped toddy at Kalvilai near Koodankulam and Pattankaadu near Vasudevanallur on Wednesday even as the police arrested 676 workers , including 66 women , in the district when they tried to tap toddy .",[],0
cnc,train_08_43,0,0,cnc_train_08_43_0_0,"Led by the Radhapuram union secretary of Tamil Nadu Nadar Paeravai , Senthil Murugan , the palmyrah workers and the supporters of Akhila India Samaththuva Makkal Katchi took out a rally from Kalvilai to the nearby palmgrove and tapped toddy .",[],0
cnc,train_08_44,0,0,cnc_train_08_44_0_0,"Raising slogans against the State Government ’ s ban on toddy tapping , which was later upheld by the Supreme Court , some protestors drank toddy and certified that it was only a health drink with insignificant alcohol content and not an alcoholic beverage like the brew being sold in the IMFL outlets of the State Government .",[],0
cnc,train_08_45,0,0,cnc_train_08_45_0_0,"Similarly , some palmyrah farmers tapped toddy at Pattankaadu even as the police arrested 517 protestors , including 66 women , in the neighbouring town of Vasudevanallur .",[],0
cnc,train_08_46,0,0,cnc_train_08_46_0_0,The police also arrested 79 persons at Surandai and 80 others at Paavoorchathram when they tried to tap toddy .,[],0
cnc,train_08_47,0,0,cnc_train_08_47_0_0,Virudhunagar Hundreds of members of the Tamil Nadu Nadar Peravai and a few cadres of All India Moovendar Munnani Kazhagam were arrested at different places in the district on Wednesday when they proceeded to tap toddy .,[],0
cnc,train_08_48,0,0,cnc_train_08_48_0_0,"At Virudhunagar , the peravai ’ s district president , K.G.N. Kanagarathinam , who led the protest , flayed the successive State governments which promised to allow toddy tapping before elections and reversed their decision after coming to power .",[],0
cnc,train_08_49,0,0,cnc_train_08_49_0_0,Protests were held at various places in and around Srivilliputtur taluk .,[],0
cnc,train_08_50,0,0,cnc_train_08_50_0_0,"An effigy of Tamil Nadu Congress Committee president , K.V. Thangakabalu was burnt near the Mariamman Teppakulam near here by three cadres of the peravai , the police said .",[],0
cnc,train_08_51,0,0,cnc_train_08_51_0_0,"Ramanathapuram More than 2000 persons , including 949 women , were arrested on Wednesday when they attempted to tap toddy at various places in the district .",[],0
cnc,train_08_52,0,0,cnc_train_08_52_0_0,"In most of the places , the police prevented their attempt when they assembled for the agitation .",[],0
cnc,train_08_53,0,0,cnc_train_08_53_0_0,"A similar agitation was carried out Thamaraikulam , Vannankundu , Uppur , Puduvalasai and others .",[],0
cnc,train_08_54,0,0,cnc_train_08_54_0_0,"Sivaganga In Sivaganga district , 313 persons were arrested while they attempted to stage similar kind of protest at Ilayankudi and Devakottai .",[],0
cnc,train_08_55,0,0,cnc_train_08_55_0_0,Today 's Paper Congress march flagged off On the march : Leader of the Opposition Oommen Chandy handing over the Congress flag to KPCC president Ramesh Chennithala to inaugurate the ‘ Kerala Raksha March ’ at Hosangadi in Kasaragod district on Monday .,[],0
cnc,train_08_56,0,0,cnc_train_08_56_0_0,"February 10 , 2009 00:00 IST Mohamed Nazeer LDF government has failed to deliver , says Chandy HOSANGADI ( KASARAGOD ): The ‘ Kerala Raksha March ’ ( Save Kerala March ) led by Kerala Pradesh Congress Committee president Ramesh Chennithala was flagged off here on Monday .",[],0
cnc,train_08_57,0,0,cnc_train_08_57_0_0,The march got under way with Leader of the Opposition Oommen Chandy handing over the party flag to Mr. Chennithala at a public function here in the evening .,[],0
cnc,train_08_58,0,0,cnc_train_08_58_0_0,Speeches of Congress leaders who addressed a large gathering of party men made it abundantly clear that all major issues prominent in the political discourse of the State would be highlighted by the march visiting all constituencies in the State .,[],0
cnc,train_08_59,0,0,cnc_train_08_59_0_0,"Pinarayi ’ s march Mr. Chandy said the march led by Communist Party of India ( Marxist ) State secretary Pinarayi Vijayan was leaving a trail of clashes and violence , though the march ’ s motto was ‘ prosperous Kerala .",[],0
cnc,train_08_60,0,0,cnc_train_08_60_0_0,KPCC vice-president Ramesh Chennithala presided over the function .,[],0
cnc,train_08_61,0,0,cnc_train_08_61_0_0,"Party leaders G. Karthikeyan , M.M. Jacob , K. Sudhakaran , P.C. Chacko , K.C. Venugopal , M.K. Raghavan , Thalekunnil Basheer , M.I. Shanavas , M.A. Kuttappan and M.M. Hassan were among those present at the function .",[],0
cnc,train_08_62,0,0,cnc_train_08_62_0_0,"Students Say They Were n't ill-treated by Naxals in Captivity 05th January 2016 09:01 PM GADCHIROLI : Three youths from Pune , who were kidnapped by Naxals last month in Chhattisgarh and released after five days , today said they were not ill-treated in any way by their abductors .",[],0
cnc,train_08_63,0,0,cnc_train_08_63_0_0,"The students shared their experience during captivity when they also came to know about the harsh life in Naxal-dominated areas at a press conference here , in which Superintendent of Police of Gadchiroli , Sandeep Patil , was also present .",[],0
cnc,train_08_64,0,0,cnc_train_08_64_0_0,"The trio - Aadarsh Patil , Vilas Valake and Shrikirhna Shevale - was abducted from Basaguda village of Bijapur district on December 29 and freed on January 2 .",[],0
cnc,train_08_65,0,0,cnc_train_08_65_0_0,They said the Naxals did not harm or ill-treat them during captivity .,[],0
cnc,train_08_66,0,0,cnc_train_08_66_0_0,"The youths had on December 20 launched a cycle rally from Pune under their "" Bharat Jodo "" ( Link India ) campaign to propagate the message of peace in Maharashtra , Chhattisgarh and Odisha , the states worst affected by Naxalism .",[],0
cnc,train_08_67,0,0,cnc_train_08_67_0_0,""" We had gone to study the life of people in remote and Naxal-affected tribal areas as part of our mission and did not expect to be kidnapped by the Naxals , though we fully knew about their presence , "" they said .",[],0
cnc,train_08_68,0,0,cnc_train_08_68_0_0,""" On December 29 , we halted at Basaguda village in Chhattisgarh but some people in civil clothes approached us and tied our hands upon which we realised we have been kidnapped .",[],0
cnc,train_08_69,0,0,cnc_train_08_69_0_0,"KARNATAKA Protest against permitting bar in residential area July 03 , 2008 00:00 IST Up in arms : Members of the Kannada Para Mahamandala staging a demonstration in Hubli on Wednesday .",[],0
cnc,train_08_70,0,0,cnc_train_08_70_0_0,Staff Correspondent HUBLI : Residents of Prabhat Colony and members of the Kannada Para Mahamandala staged a demonstration in Hubli on Wednesday to protest against permission being granted to open bar and restaurants in residential areas .,[],0
cnc,train_08_71,0,0,cnc_train_08_71_0_0,"The protesters , led by the association president D. Govindrao , staged the demonstration for over an hour .",[],0
cnc,train_08_72,0,0,cnc_train_08_72_0_0,"K.H. Jituri , Raju Chugga , M.R. Patil , Anital Gunjal , Shakuntala Shetty and Asha Kulkarn were among those who participated in the demonstration .",[],0
cnc,train_08_73,0,0,cnc_train_08_73_0_0,"Within hours of the Chinese government making it clear that the people of Hong Kong will not have a free choice when they vote to elect the territory ’ s next chief executive , Hong Kong police had made their first arrests of demonstrators protesting against that decision .",[],0
cnc,train_08_74,0,0,cnc_train_08_74_0_0,"This led to violent protests across the city the next day , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had set the question paper .",[],0
cnc,train_08_75,0,0,cnc_train_08_75_0_0,A peaceful march in the town of Yuen Long to condemn an attack by suspected gang members on commuters turned violent as Hong Kong riot police fired teargas and rubber bullets on the crowd and used batons to beat protesters .,[],0
cnc,train_08_76,0,0,cnc_train_08_76_0_0,"Organisers said almost 300,000 protesters and residents on Saturday afternoon defied a police ban to descend on the town in Hong Kong ’ s western New Territories .",[],0
cnc,train_08_77,0,0,cnc_train_08_77_0_0,"They marched to the mass transit station where masked men in white T-shirts had chased and beaten passengers the previous Sunday , leaving 45 hospitalised .",[],0
cnc,train_08_78,0,0,cnc_train_08_78_0_0,"By evening , the march had turned tense as demonstrators pushed close to villages surrounding the town , where some of the triads believed to be behind the attack are based .",[],0
cnc,train_08_79,0,0,cnc_train_08_79_0_0,Police shouted warnings through loudspeakers telling protesters they were involved in an illegal gathering and should leave immediately .,[],0
cnc,train_08_80,0,0,cnc_train_08_80_0_0,"The protesters – many of whom were wearing black T-shirts and hard hats and were armed with shields made from boards of wood and surfboards , as well as hiking sticks and rods – retaliated by throwing umbrellas and water bottles .",[],0
cnc,train_08_81,0,0,cnc_train_08_81_0_0,Others hurled rocks and bottles at the police .,[],0
cnc,train_08_82,0,0,cnc_train_08_82_0_0,Demonstrators dismantled roadside barriers and built makeshift barricades between them and the police .,[],0
cnc,train_08_83,0,0,cnc_train_08_83_0_0,"Police senior superintendent Yolanda Liu said in a late night press briefing that protesters had thrown bricks , bottles with corrosive liquid , and smoke bombs at police .",[],0
cnc,train_08_84,0,0,cnc_train_08_84_0_0,"Hundreds of protesters remained , however , and continued to face off with the police late into the night , regrouping in the Yuen Long train station and along the main road .",[],0
cnc,train_08_85,0,0,cnc_train_08_85_0_0,"In one episode that protesters and critics have begun comparing to the attack on passengers in Yuen Long last week , a special tactical unit rushed into the train station where protesters had gathered , some getting ready to go home .",[],0
cnc,train_08_86,0,0,cnc_train_08_86_0_0,"Hong Kong ’ s hospital authority said 17 people had been hospitalised following the clashes , including two who were in serious condition .",[],0
cnc,train_08_87,0,0,cnc_train_08_87_0_0,"Earlier , a group of protesters had smashed the windows of a Lexus near the train station after spotting rods similar to those used against passengers last Sunday , leaving fliers criticising the police on the bonnet .",[],0
cnc,train_08_88,0,0,cnc_train_08_88_0_0,The Hong Kong government said in a statement in the early hours of Sunday that protesters had also vandalised police cars and had blocked roads .,[],0
cnc,train_08_89,0,0,cnc_train_08_89_0_0,The police also issued a statement on Saturday reminding protesters that they were participating in an “ unauthorised assembly ” and could be punished with up to five years in prison .,[],0
cnc,train_08_90,0,0,cnc_train_08_90_0_0,"The protests , which began over a controversial extradition bill , have evolved to take in other demands , including a police inquiry into the violence in Yuen Long last week .",[],0
cnc,train_08_91,0,0,cnc_train_08_91_0_0,"Residents , activists and opposition lawmakers have accused the government and police of colluding with the triads in an attempt to suppress protests , a charge vehemently denied by Hong Kong ’ s chief executive , Carrie Lam .",[],0
cnc,train_08_92,0,0,cnc_train_08_92_0_0,"Those attending the rally on Saturday said they were not there to make political demands , but to speak out against violence .",[],0
cnc,train_08_93,0,0,cnc_train_08_93_0_0,"Protesters surrounded the police headquarters chanting : “ Black police ” – a reference to the triads , known in Chinese as “ black societies ” .",[],0
cnc,train_08_94,0,0,cnc_train_08_94_0_0,"“ If every Hongkonger chooses to stay at home , then we will surely die … This is the way Hongkongers show their trust to each other – by showing up and standing up for each other. ” Anger over last week ’ s Yuen Long attack has added fuel to Hong Kong ’ s protest movement , with additional rallies planned for Sunday .",[],0
cnc,train_08_95,0,0,cnc_train_08_95_0_0,"On Friday , thousands of protesters staged an 11-hour sit-in at the Hong Kong airport .",[],0
cnc,train_08_96,0,0,cnc_train_08_96_0_0,"Authorities also rejected a request to hold one on Sunday in Sheung Wan , near where police fired teargas and rubber bullets on demonstrators who had defaced China ’ s representative office in Hong Kong last week .",[],0
cnc,train_08_97,0,0,cnc_train_08_97_0_0,"Max Chung , who helped organise the rally on Saturday , said he believed residents had shown their resolve : “ Hongkongers have stiffened their backs to say no to authoritarianism . ”",[],0
cnc,train_08_98,0,0,cnc_train_08_98_0_0,Maoists kill contractor 20th May 2012 03:26 AM MALKANGIRI : The Maoists of Andhra-Odisha Border Special Zonal Committee ( AOBSZC ) shot a contractor dead at AOBSZC block headquarters on Saturday evening .,[],0
cnc,train_08_99,0,0,cnc_train_08_99_0_0,"Eyewitness said three rebels armed with sophisticated weapons arrived near the Shiva temple in a motorcycle and fired point blank at 38 - year-old contractor Budra Dhangda Majhi , killing him on the spot .",[],0
cnc,train_08_100,0,0,cnc_train_08_100_0_0,The rebels had killed Khairput police SI K C Rath at the same spot two months back .,[],0
cnc,train_08_101,0,0,cnc_train_08_101_0_0,"KALPETTA : AIYF activists stall bank work November 24 , 2011 00:00 IST Activists under the Mananthavady taluk committee of the All India Youth Federation ( AIYF ) , the youth organisation of the Communist Party of India ( CPI ) , stalled work of the Mananthavady branch of Punjab National Bank on Wednesday in protest against the bank 's alleged move to appoint agencies to recover overdue loan amounts from farmers in the district .",[],0
cnc,train_08_102,0,0,cnc_train_08_102_0_0,"TAMIL NADU TNGEA members stage demonstration April 29 , 2010 00:00 IST Staff Reporter Tirupur : The Tamil Nadu Government Employees Association ( TNGEA ) members staged a demonstration in front of the Collectorate on Tuesday evening asking the government to scrap the contributory pension scheme , among other demands .",[],0
cnc,train_08_103,0,0,cnc_train_08_103_0_0,Western Cape police arrested three people for public violence following service delivery protests in Philippi on the Cape Flats on Friday .,[],0
cnc,train_08_104,0,0,cnc_train_08_104_0_0,"Police used rubber bullets to disperse a group of about 300 people protesting against poor service delivery in Landsdowne Road , Superintendent Riaan Pool said .",[],0
cnc,train_08_105,0,0,cnc_train_08_105_0_0,"The incident was followed by a similar one in the same area around 8pm on Friday , where police again used rubber bullets .",[],0
cnc,train_08_106,0,0,cnc_train_08_106_0_0,"Multai firing : Ex - HC judge to head tribunal Posted : Thu Apr 02 1998 IST BHOPAL , April 1 : An Indian people 's tribunal to be presided over by former Bombay High Court judge B N Deshmukh will reach Multai in Betul district on April 8 to investigate the circumstances of the police firing on agitating farmers on January 12 which had resulted in the death of 19 persons .",[],0
cnc,train_08_107,0,0,cnc_train_08_107_0_0,"Announcing this at a press conference here on Tuesday , Dr Suneelam , who had led the agitation , said the Kisan Sangharsh Samiti would hold its mahapanchayat at Parmandal village on April 12 to chalk out the future plan of action .",[],0
cnc,train_08_108,0,0,cnc_train_08_108_0_0,He said the Chief Minister had announced that the role of the non-official persons in the agitation and the subsequent police firing would be inquired into by the CBI .,[],0
cnc,train_08_109,0,0,cnc_train_08_109_0_0,"Meanwhile , Suneelam again claimed that the farmers ' agitation was completely peaceful and had provided no provocation to the police to open fire on them .",[],0
cnc,train_08_110,0,0,cnc_train_08_110_0_0,"KARNATAKA Action sought March 12 , 2009 00:00 IST Bijapur : Members of Mahila Jana Sangha and Dalit Sangharsha Samiti picketed the office of the Superintendent of Police demanding action against women police officials who allegedly harassed Savitri Chalwadi in Manguli village of the district on Tuesday .",[],0
cnc,train_08_111,0,0,cnc_train_08_111_0_0,"Disgruntled miners from Xstrata 's mine in Thorncliffe , Limpopo , went on the rampage on Friday morning , police said .",[],0
cnc,train_08_112,0,0,cnc_train_08_112_0_0,"They blockaded roads leading to Sekhukhune and Burgersfort , Brigadier Hangwani Mulaudzi said .",[],0
cnc,train_08_113,0,0,cnc_train_08_113_0_0,`` Several cars were pelted with stones and a truck and bus were torched . '',[],0
cnc,train_08_114,0,0,cnc_train_08_114_0_0,Mulaudzi could not confirm reports that the miners were demonstrating after Xstrata fired them .,[],0
cnc,train_08_115,0,0,cnc_train_08_115_0_0,"The violence had abated by Friday afternoon , but police were still keeping watch .",[],0
cnc,train_08_116,0,0,cnc_train_08_116_0_0,2 Shiv Sainiks held for threat to Navale Posted : Wed Jul 22 1998 IST July 21 : The Cuffe Parade police today arrested two persons and registered a case of rioting against 18 others in connection with the surprise attack on the bungalows of Shiv Sena minister Suresh Navale and former minister Gulabrao Gavande .,[],0
cnc,train_08_117,0,0,cnc_train_08_117_0_0,"Deputy commissioner of police ( zone I ) K L Bishnoi told Express Newsline that more than 200 policemen , including two inspectors and 18 sub-inspectors , have been deployed around the ministers ' bungalows near Mantralaya and the MLA hostel , after senior Sena members were allegedly threatened on Monday .",[],0
cnc,train_08_118,0,0,cnc_train_08_118_0_0,"A police officer patrolling the area told this newspaper that there was considerable confusion in the police force , because the cops did n't know whom to check at a time when the ministers were being targetted by their own partymen .",[],0
cnc,train_08_119,0,0,cnc_train_08_119_0_0,"North West protestors barricaded the national road between South Africa and Botswana on Saturday , reported SABC news .",[],0
cnc,train_08_120,0,0,cnc_train_08_120_0_0,The protestors were apparently protesting about water shortages in Ntsweletsoku village in Lehurutshe in the North West .,[],0
cnc,train_08_121,0,0,cnc_train_08_121_0_0,"`` Municipal workers who went to the area , to clear the road , have been chased away by angry residents , '' said the SABC .",[],0
cnc,train_08_122,0,0,cnc_train_08_122_0_0,Protestors had made the road completely impassable by adding more stones .,['<ARG1>Protestors had made the road completely impassable</ARG1> <SIG0>by</SIG0> <ARG0>adding more stones</ARG0> .'],1
cnc,train_08_123,0,0,cnc_train_08_123_0_0,"New Delhi : Centre to hold talks to end Manipur crisis January 31 , 2017 00:00 IST Tripartite dialogue mooted with United Naga Council and State government over the ongoing highway blockade The Centre has decided to hold tripartite talks with the United Naga Council ( UNC ) and the Manipur government to end the ongoing blockade of two national highways in Manipur , which has disrupted normal life and led to a shortage of essential commodities in the State .",[],0
