index,text,label,agreement,num_votes
train_02_101,"We protest against you , for turning so viciously against our own people ��� and express our unhappiness with our people for having let narrow-mindedness blind you and for giving up the welfare of the nation to such leaders .",1,1,3
train_02_102,"Love and violence in Dharmapuri - Indian Express VSHOBA , VSHOBA : Sun Nov 25 2012 , 01:54 hrs The village of Nayakankottai , on the road from Dharmapuri to Tirupattur , bears the only tribute to Naxalism in all of Tamil Nadu : a whitewashed sickle-and-hammer memorial commemorating slain Naxal leaders Balan and L Appu .",0,0.666666667,3
train_02_103,"But the caste violence that wrecked the lives of over a thousand Dalits earlier this month has forever tainted the image of Dharmapuri district as a former Naxal stronghold that , even a decade ago , had no place for caste or class differences .",1,0.666666667,3
train_02_104,"More than two weeks after three Dalit settlements , not far from Nayakankottai in this backward district in north-west Tamil Nadu , were attacked , the air is still thick with tension .",0,0.666666667,3
train_02_105,"In the town of Dharmapuri , about two dozen policemen stand guard at an agitation by the Viduthalai Chiruthaigal Katchi ( Liberation Panthers Party , or VCK ) and its president and MP , the fervent orator Thol Thirumavalavan .",0,0.666666667,3
train_02_106,"Peace , however brittle , prevails at the gathering .",0,0.666666667,3
train_02_107,"They allege that the attack , apparently triggered by an inter-caste marriage , was politically engineered .",0,0.666666667,3
train_02_108,"The discovery of his body later that day is said to have provoked a 1,500 - strong mob to rampage through Natham and two smaller Dalit settlements , Kondampatti and Anna Nagar , where it set ablaze over 200 houses , damaged at least 50 others , and allegedly looted valuables and cash worth lakhs of rupees .",1,1,3
train_02_109,"In 2009 , riots broke out in the capital , Urumqui , and in their wake , mass arrests were made and many Uyghurs were imprisoned or ��� disappeared ��� .",1,0.666666667,3
train_02_110,Four students were injured when police fired rubber bullets during a protest on the campus of the University of the North West in Mafikeng on Monday .,1,1,3
train_02_111,Eight students were arrested by police who fired teargas and rubber bullets after students barricaded the main entrance .,1,0.666666667,3
train_02_112,"The university was closed following the disturbances , Vice-Chancellor Ngoato Takalo said on Monday .",0,0.666666667,3
train_02_113,Since last week students have been protesting against a proposed increase in tuition fees and the merger of higher education institutions .,1,1,3
train_02_114,The students at the university of the North West had been protesting against a proposed increase in tuition fees and the merger of higher education institutions .,1,1,3
train_02_115,Director Tlhalefang Kuetsile earlier said eight students were arrested and four injured when police fired rubber bullets during a protest on the campus .,1,1,3
train_02_116,Police apparently fired teargas and rubber bullets after students barricaded the main entrance .,1,1,3
train_02_117,"VIJAYAWADA YSRC leaders hold relay fasts in support of Jagan October 09 , 2015 00:00 IST YSR Congress leaders and cadres organised relay hunger strikes in various Assembly constituencies across the district on Thursday in support of party president Y.S. Jaganmohan Reddy ��� s indefinite ��� deeksha ��� in Guntur seeking special category status for the State .",0,1,3
train_02_118,"In Vijayawada , YSRC trade union leader P. Gowtham Reddy organised a relay hunger strike at Lenin Centre .",0,0.666666667,3
train_02_119,"Jaganmohan Reddy is fighting for the people ��� s cause but the State government appears to have compromised with the Centre over the issue , ��� Mr. Gowtham Reddy said while addressing the gathering .",0,0.666666667,3
train_02_120,YSRC Nuzvid MLA Meka Pratap Appa Rao and Tiruvuru MLA Rakshananidhi conducted relay hunger strikes in their respective Assembly constituencies .,0,0.666666667,3
train_02_121,YSRC leader Kamineni Udaya Bhanu held a protest at Jaggaiahpeta .,0,0.666666667,3
train_02_122,"Party leaders said except for Gannavaram , Gudivada , Vijayawada East and Machilipatnam Assembly constituencies , relay hunger strikes were conducted in 12 Assembly constituencies .",0,0.666666667,3
train_02_123,They said the strikes would continue in the coming days to express solidarity with their leader .,1,1,3
train_02_124,"Hundreds join second protest in Kunming over oil refinery Protesters in Kunming defy warnings by police , but disperse after question and answer session PUBLISHED : Friday , 17 May , 2013 , 12:00am Kunming mayor stays true to his promise and opens microblog account 29 Aug 2013 Hundreds defied police orders and took to the streets of Yunnan 's provincial capital Kunming yesterday to protest against an oil refinery project .",1,1,3
train_02_125,"Ignoring warnings that any gathering would be illegal , they started congregating near the provincial government headquarters at about 10 am despite a heavy police presence .",0,0.666666667,3
train_02_126,"At least one demonstrator was briefly detained when he unfolded a banner , witnesses said .",1,0.666666667,3
train_02_127,"It was the second demonstration in Kunming about the controversial project this month , after more than 1,000 protesters took part in a rally on May 4 .",0,0.666666667,3
train_02_128,"One protester said yesterday 's turnout was smaller , following reports the authorities had tried to prevent the demonstration .",0,0.666666667,3
train_02_129,"They began to march at around 2 pm , attracting onlookers and passers-by as they moved towards a popular shopping and entertainment area under close police watch .",1,0.666666667,3
train_02_130,"One of them , a 24 - year-old , said : "" I hope this can be a good beginning for a dialogue between citizens and the government on major decisions . "" The rallies are seen as a sign of growing public awareness of environmental issues on the mainland and increasing courage in speaking out .",0,1,3
train_02_131,"Kolkata : No arrests yet in Malda case January 05 , 2016 00:00 IST No arrests have been made so far in connection with Sunday ��� s mob attack on police personnel in the Kaliachak area of West Bengal ��� s Malda district .",0,0.666666667,3
train_02_132,Locals said the attack was triggered when a ��� vehicle of the security forces ��� could not pass because of the rally and the jawans got into an ��� altercation ��� with some people in the gathering .,1,0.666666667,3
train_02_133,��� Suddenly the situation flared up and the vehicle was vandalised .,1,0.666666667,3
train_02_134,"After the jawans left , the Kaliachak police station was attacked , ��� said a resident .",1,0.666666667,3
train_02_135,The inspector in-charge was injured in the incident .,0,0.666666667,3
train_02_136,"Police fired rubber bullets , as Oukasie protest rage on Molaole Montsho BRITS , April 30 ( ANA ) - The situation remained tense in Oukasie near Brits in North West on Tuesday , following a violent protest .",1,1,3
train_02_137,"A group of protesters pelted the police with stones , after the police dispersed them from blocking the road linking Brits and Letlhabile .",1,0.666666667,3
train_02_138,Entrances to the township were blocked with burning tyres and rocks .,0,0.666666667,3
train_02_139,"The protest started on Monday , when informal dwellers went to the Madibeng municpality to demand the answers to the memorundum they had handed over to the Office of the Premier on April 4 .",1,1,3
train_02_140,"MC officials beat hasty retreat as mob attacks team - Indian Express Express News Service , Express News Service : Kharar , Wed Mar 18 2009 , 03:33 hrs Officials of the Kharar Municipal Council , on an anti-encroachment drive at Santemajra village , had to duck for cover following a fierce attack by residents on Tuesday evening .",1,1,3
train_02_141,"A team of around a dozen enforcement staffers , led by Assistant Municipal Engineer Baldev Raj Verma , had gone to free prime MC land ( measuring 4 acres and worth Rs 100 crore ) when a mob of around 150 encroachers pounced on them , forcing them to flee in a bid to save their lives .",1,1,3
train_02_142,"A couple of months ago , MC staffers had to retreat after a mob attacked them in Fatehullapur village , Verma told Newsline .",1,1,3
train_02_143,"When they failed to comply , a team of MC officials was dispatched to serve a final notice which came under attack by the mob .",1,1,3
train_02_144,"At an April 30 election rally in Khalilabad in Sant Kabir Nagar district of Uttar Pradesh , Azmi said : "" If any Muslim opposes the Samajwadi Party , have a DNA test done , he could be an RSS man .",0,0.666666667,3
train_02_145,"12 held after group clashes in Surat - Indian Express Express News Service , Express News Service : Surat , Tue Sep 04 2012 , 06:45 hrs The police have arrested 12 people in connection with the clashes that broke out between the members of Patel and Bharwad communities in Punagam area of the city on Sunday .",1,0.666666667,3
train_02_146,"According to details , an autorickshaw driver belonging to the Bharwad community was beaten up by a car owner , a Patel , and his friends after a minor accident a few days ago .",1,1,3
train_02_147,"On Sunday , a group of people belonging to the Bharwad community allegedly went on the rampage and damaged shops owned by Patels , who too retaliated .",0,0.666666667,3
train_02_148,"IMPHAL : Woman doctor shot at in Imphal clinic March 09 , 2014 00:00 IST Doctors and students stayed away from the Regional Institute of Medical Sciences , Imphal , on Saturday , protesting the attack on a doctor , who was shot at and injured when she was examining patients in her private clinic on Friday night .",1,0.666666667,3
train_02_149,Ahmedabad : A mob stoned to death two men who were cycling through Dor Bazaar in Ahmedabad this morning .,0,0.666666667,3
train_02_150,"The victims were passing through the market when they were stopped , beaten up and then stoned to death , said the police .",0,0.666666667,3
train_02_151,"Trouble was also reported from Mirzapur in the city , when a mob gathered near a mosque threw two crude bombs at the police .",0,0.666666667,3
train_02_152,"Indefinite curfew continued in Danilimda and Shahpur , where several incidents of arson had been reported on Sunday .",1,0.666666667,3
train_02_153,"Nokia Supplier 's Turn to Offer VRS ; 850 Staffers Strike Work 22nd June 2014 07:37 AM CHENNAI : The ripple effect of the drastic downsizing of Nokia ��� s Sriperumbudur plant was felt in another ancillary company , as BYD Electronics India Private Ltd announced a VRS offer for its 1,500 employees .",0,0.666666667,3
train_02_154,The announcement resulted in an all-night sit-in protest by 850 workers that ended only with the intervention of the police on Saturday morning .,1,1,3
train_02_155,"Dissatisfied with the package , workers staged an all-nigh sit-in .",1,1,3
train_02_156,It ended only when the police removed all 850 workers from inside the plant on Saturday morning and detained them at two locations in Oragadam .,0,0.666666667,3
train_02_157,"According to A Gokila , one of the employees , the union had initiated the sit-in protest demanding that company authorities take the number of years of service of the employees and provide them with a severance payment of Rs .",1,1,3
train_02_158,"An employee who wished to remain unnamed also told Express that around seven management personnel inside the plant , including five foreign nationals , were forcibly prevented from leaving the plant all night by the protesters .",0,1,3
train_02_159,The incident is the latest of a series of developments that followed the reduction of production from Nokia ��� s Sriperumbudur plant .,0,0.666666667,3
train_02_160,He also sought punishments to MNS legislators who attacked Samajwadi Party ��� s MLA Abu Asim Azmi for taking oath in Hindi and not in Marathi in the Maharashtra Assembly .,1,1,3
train_02_161,"Police negotiators facing ' toughest challenge yet ' at Occupy sites Officers trying to defuse tensions at Occupy sites deal with insults and lack of protest leadership PUBLISHED : Wednesday , 08 October , 2014 , 4:52am Opposition losing support of public opinion 4 Jun 2018 Police negotiators say Occupy Central has presented them with their toughest challenge yet , facing hundreds of sometimes hostile demonstrators instead of the one or two people they usually deal with .",0,1,3
train_02_162,""" People shouted out things , which were so provoking we were very worried [ the man ] would jump in many instances , "" Cheung said .",0,1,3
train_02_163,""" We 'd often come to an understanding with protesters willing to open up a part of the road , only to have it blocked again by other protesters who disagreed , "" she said .",0,0.666666667,3
train_02_164,"Pay ex-gratia to Sohrabuddin 's kin : SC 11th August 2009 06:22 PM NEW DELHI : The Supreme Court Tuesday asked the Gujarat government to pay Rs .1 million in ex-gratia to the mother and three brothers of Sohrabuddin Sheikh , who was wrongly branded a terrorist and killed by police in a staged shootout in 2005 .",1,0.666666667,3
train_02_165,"Then deputy inspector general D.G. Vanzara had announced Sohrabuddin Sheikh 's killing in a police shootout , dubbing him a Lashkar-e-Taiba terrorist on a mission to assassinate Chief Minister Narendra Modi and other prominent Bharatiya Janata Party ( BJP ) leaders .",0,0.666666667,3
train_02_166,"Surgeon resigns , protest planned Posted : Fri Aug 28 1998 IST MUMBAI , Aug 27 : An honorary orthopaedic surgeon with Bhagwati Hospital resigned today and private hospitals from Jogeshwari to Dahisar decided to down shutters for a day , as doctors closed ranks to protest Tuesday 's rioting at Bhagwati Hospital , where a BJP leader , injured in a shootout , had succumbed to his injuries .",1,0.666666667,3
train_02_167,"Alleging medical negligence on the part of the attending surgeon , Dr D V Bhagat , a mob of around 500 people , comprising mostly BJP workers , had resorted to stone-throwing and destruction of both the civic hospital as well as Dr Bhagat 's private clinic located a kilometer away from the hospital .",1,1,3
train_02_168,"The Indian Medical Association has , while condemning the incident , decided that a more trenchant protest needs to be made against the increasing attacks on the medical community .",1,0.666666667,3
train_02_169,"Tuesday 's meeting , also highlighted the ambiguity surrounding the role of senior BJP leaders from Borivli in the rioting .",0,1,3
train_02_170,""" Two truckloads of police stood by and watched as the mob rushed towards the private clinic of Dr Bhagat , ' ' said Paralkar adding that municipal hospitals were no longer safe places to work in .",0,1,3
train_02_171,He expressed wonder at the fact that a mob of 500 people had gathered at the ` unearthly ' hour of 6 am on Tuesday .,0,0.666666667,3
train_02_172,"Two men , two families , two stories , yet linked by a common incident - the violent death of former chief of BJP 's Borivli unit , Om Prakash Mishra .",0,0.666666667,3
train_02_173,"A day after Mishra , succumbed to his wounds suffered of an assassin 's bullet at Bhagwati Hospital , under Dr D V Bhagat 's care , the latter continues to remain under police protection away from home .",0,0.666666667,3
train_02_174,The legislator and his family members went on an indefinite fast here alleging that the Congress government was trying to implicate him in a false case .,1,0.666666667,3
train_02_175,"Amid high drama , the police whisked away the legislator on the night of June 18 when he had climbed on the water tank atop the college building after parents of the students and local people had gathered in front of the college building and pelted stones .",1,0.666666667,3
train_02_176,"McBride was part of an Umkhonto we Sizwe group that bombed the Why Not Restaurant and Magoo 's Bar in Durban on June 14 , 1986 .",0,1,3
train_02_177,Three people were killed and 69 others injured in the explosion .,1,0.666666667,3
train_02_178,"Employees at three factories had signed a petition supporting Mr Zong and were demanding reassurances about the future of the venture and their jobs , Xinhua said .",0,0.666666667,3
train_02_179,"MALAPPURAM : School athletic meet disrupted again November 15 , 2014 00:00 IST Physical education students and teachers stage protest The District School Athletic Meet was disrupted for the second time when it began at Calicut University grounds on Friday .",1,1,2
train_02_180,Students and teachers of physical education relaunched their protest against the appointment of general teachers for physical education work in schools .,1,0.666666667,3
train_02_181,The meet was earlier disrupted on Tuesday when the physical education students and teachers protested .,1,1,3
train_02_182,"When the education authorities conducted the meet on Friday afternoon , physical education students and teachers staged a protest by sitting on the tracks at the meet grounds .",1,0.666666667,3
train_02_183,"M. Ranjit , representing the protesting students , said that the Deputy Director of Education ( DDE ) had tried to hoodwink them by issuing an order by which the appointment of language teachers for physical education work was suspended temporarily .",0,0.666666667,3
train_02_184,"Students under the banner of the Students Federation of India ( SFI ) , Kerala Students Union ( KSU ) , and Muslim Students Federation ( MSF ) expressed solidarity with the protesting students and teachers .",0,1,3
train_02_185,"Maoists damage three bridges in Bihar 09th October 2009 12:05 PM PATNA : Maoist guerrillas early Friday damaged three bridges in Bihar 's Aurangabad district with dynamites , police said .",0,0.666666667,3
train_02_186,The incident occurred about 125 km from here .,0,1,3
train_02_187,""" All three bridges were badly damaged , "" an official said .",0,1,3
train_02_188,The bombing created panic among villagers .,1,1,3
train_02_189,"Naxal strike at jail as Gill makes first visit to Bastar - Indian Express Press Trust Of India , Press Trust Of India , Press Trust Of India , Press Trust Of India : Raipur , April 20 , Fri Apr 21 2006 , 01:47 hrs In the second such attack on Narayanpur jail this week , Naxalites triggered three landmine blasts at the prison last night but did not cause any damage , police sources said today .",0,1,3
train_02_190,"' ' Two blasts were carried out by Maoists , near the front and back portion of the jail last night , ' ' said Narayanpur police sources .",0,0.666666667,3
train_02_191,"Another blast was triggered at a nearby college but noone was injured in the three explosions , they said .",0,0.666666667,3
train_02_192,Police said that the first landmine blast was targetted at a police party on patrol duty at the jail .,0,1,3
train_02_193,"Two more landmines were detonated late last night , police said adding that one blast was triggered near a college while the third one took place behind the jail premises .",0,0.666666667,3
train_02_194,"Protestors in Clashes With Police on Jammu-Pathankot NH During Eviction Drive 22nd February 2016 05:22 PM JAMMU : Clashes erupted on the Jammu-Pathankot national highway between police and protesters in Samba district of Jammu region on Monday , police said .",0,1,3
train_02_195,Police said irate protesters set ablaze an earth-mover machine of the Jammu Development Authority ( JDA ) at Sarore on the Jammu-Pathankot national highway when JDA authorities went there to evict illegal occupants of JDA land .,0,0.666666667,3
train_02_196,""" The situation is tense and clashes are continuing in the area .",0,1,3
train_02_197,"The driver of the JCB ( earth-mover machine ) has been injured in the clashes , "" a police officer said .",1,0.666666667,3
train_02_198,Reports from the area said agitated protestors had blocked the highway and security personnel were trying to pacify them .,0,0.666666667,3
train_02_199,"Unique protest against FDI in retail - Indian Express Agencies , Agencies : New Delhi , Wed Nov 28 2012 , 14:05 hrs It was a protest with a difference where senior BJP leader Murli Manohar Joshi today joined traders in blowing horns to drive home a message that the government has become "" deaf and dumb "" to voices against FDI .",0,0.666666667,3
train_02_200,"The protest was organised by the Confederation of All India Traders ( CAIT ) at Jantar Mantar here against the Centre 's decision to allow FDI in retail with businessmen alleging that the government was "" sensitive to the needs of MNCs and insensitive to voices of the people "" .",1,0.666666667,3
train_02_201,"Referring to today 's Congress rally at the Ramlila Maidan here , he said Congress just wants to show they have "" some support "" in the country .",0,1,3
train_02_202,"PANAJI : Differently-abled persons stage dharna June 02 , 2011 00:00 IST Disability Rights Association of Goa ( DRAG ) held a candle light dharna of differently-abled persons on Monday at Azad Maidan in the city to highlight negligence by the State government .",1,1,3
train_02_203,Members of the Goa Association for the Deaf also attended the candle light dharna .,0,1,3
train_02_204,"Avelino de Sa , president DRAG said the dharna was held to highlight the neglect of the differently-abled persons by the State government from four years .",1,1,3
train_02_205,"Passengers stranded as buses go off road 22nd June 2012 11:06 AM With transport officials continuing the crackdown against private buses , transport operators and managements of educational institutions are trying to bring pressure on the state government by shutting the services .",1,1,3
train_02_206,"While private bus operators are running only a limited number of services , many school managements have closed the institutions to mark their protest .",1,1,3
train_02_207,"According to sources , a large number of private buses remained off the road over the last couple of days .",0,1,3
train_02_208,"As more than 70 percent of the buses have been taken off the road , many passengers had to either postpone their travel or go by trains .",1,1,3
train_02_209,"Meanwhile , private school and college managements in Krishna district observed bandh on Thursday protesting against the alleged ��� harassment ��� by RTA officials .",1,0.666666667,3
train_02_210,Police statistics say 16 extremists died in 18 ����exchanges of fire���� in just the six weeks from 14 December 2004 .,1,1,3
train_02_211,"The Naxalites , of course , have a counter-theory for these exchanges :",0,1,3
train_02_212,The police claimed they were killed while trying to blow up the local bus station .,1,0.666666667,3
train_02_213,Protests erupted and Home Minister Jani Reddy declared there would be no more �� �� encounters �� �� .,0,1,3
train_02_214,"Curiously , no policeman has died in any of these ����exchanges of fire �� �� .",1,0.666666667,3
train_02_215,"An intelligence source says the killing of seven policemen in Karnataka��s Pavagada �� the Kudremukh forest region in the state is Naxalite country �� was courtesy a party from Anantapur , Andhra Pradesh .",0,0.666666667,3
train_02_216,"����It actually had less to do with retaliating for the killing of the Maoists�� Karnataka state secretary Saket Rajan , �� �� says the official , ����than with arms .",0,1,3
train_02_217,"24th March 2016 05:23 AM THOOTHUKUDI : In recent days , particularly after the attack on Nadar Outfit leader , Subash Pannayar , police ��� activism ��� in the form of torture has allegedly increased and the place that has been allegedly chosen for such torture is the shooting range on Vallanadu Hills .",1,0.666666667,3
train_02_218,Engineering students clash at three places 12th February 2013 01:34 PM Three incidents of group clash among engineering college students over the membership drive of NSUI were reported in the City on Monday .,0,0.666666667,3
train_02_219,The clashes left at least six students and a security guard injured .,1,1,3
train_02_220,One incident occurred in a private institute near Jagamara where two groups clashed over the membership issue .,0,0.666666667,3
train_02_221,"One group of students barged into the campus and allegedly smashed two buses , and as many cars and several bikes .",0,1,3
train_02_222,The clash left at least three students injured .,1,1,3
train_02_223,This membership drive issue spilled over to the streets as another group took on its rivals near Keshari Talkies .,1,1,3
train_02_224,The third incident occurred near Uttara where two groups of students of another engineering college clashed leaving four injured .,0,0.666666667,3
train_02_225,"When a security guard tried to intervene , he was brutally assaulted .",1,0.666666667,3
train_02_226,"ANDHRA PRADESH Congress office in Vidyut Bhavan flayed June 17 , 2007 00:00 IST KADAPA : Members of the United Electricity Employees Union staged dharna before the Collectorate on Saturday decrying allotment of one acre of land on Vidyut Bhavan premises to the Congress office .",1,0.666666667,3
train_02_227,CITU district general secretary A. Raghunatha Reddy also participated .,0,1,3
train_02_228,Two Limpopo women were targeted for wearing mini-skirts on the day the world celebrates women 's rights .,1,0.666666667,3
train_02_229,The report said that a crowd of men shouted obscenities at the women and asked them to undress .,0,1,3
train_02_230,"This attack comes two weeks after Nwabisa Ngcukana , 25 , was undressed assaulted by taxi drivers and hawkers because she was wearing a mini-skirt at the Noord Street taxi rank in Johannesburg .",1,0.666666667,3
train_02_231,Her story drew widespread condemnation with marches organised against taxi drivers ' actions .,0,0.666666667,3
train_02_232,"Commenting on International Women 's Day , Kwa-Zulu Natal premier Sibusiso Ndebele , denounced the earlier attack of Ngcukana on Saturday .",0,0.666666667,3
train_02_233,"`` Today more than a billion people in the world , the great majority of whom are women , live in unacceptable conditions of poverty , illiteracy and abuse , '' he said `` It is against such abuse as the one experienced by the woman who was stripped naked by chauvinist males at the Noord Street taxi rank in Johannesburg that we need to intensify our struggle for total women emancipation . ''",1,0.666666667,3
train_02_234,Strike-related events in Marikana in August last year didn ��� t necessarily have an impact on the rise .,0,0.666666667,3
train_02_235,"Forty-four people were killed during strike-related unrest at Lonmin 's platinum mining operations at Marikana , near Rustenburg in North West , last year .",1,0.666666667,3
train_02_236,"On August 16 , 2012 , police shot dead 34 people , almost all striking mineworkers , while trying to disperse and disarm them .",1,0.666666667,3
train_02_237,"As the lekgotla continued in the Sandton Convention Centre , about 20 Economic Freedom Fighters gathered outside the centre singing struggle songs with posters in hand .",0,1,3
train_02_238,"Militants strike in Srinagar , four injured 16th March 2010 12:33 PM SRINAGAR : At least four persons , including two CRPF personnel , were injured when militants struck the Lal Chowk commercial hub of the city this morning , the fourth attack here within a week .",1,1,3
train_02_239,"Militants made a dramatic appearance in Koker Bazar area of Lal Chowk and fired a volley of shots on CRPF personnel patrolling the area , injuring two of them , police said .",1,1,3
train_02_240,Two civilians also received gun shot wounds in the firing .,1,1,3
train_02_241,Police and security forces immediately cordoned off the area to nab the militants responsible for the firing which triggered panic in the over-crowded area .,1,1,3
train_02_242,The incident was the fourth in a series of attacks carried out by militants in the city within a week .,0,1,3
train_02_243,"On March 14 , militants attacked a CRPF patrol with grenades near a police station in downtown Srinagar , killing a jawan and injuring five others .",1,0.666666667,3
train_02_244,"Earlier on March 7 , militants shot dead a surrendered militant Aijaz Ahmad Dada outside his house at Bemina .",0,1,3
train_02_245,The incident was followed by the killing of special police officer Mohammad Arif Bhat by militants near Abu Baker Masjid in posh Jawahar Nagar locality on March 12 .,0,0.666666667,3
train_02_246,"Days after blasts , Patna to host another rally 30th October 2013 11:55 AM The Communist Party of India ( Marxist-Leninist ) is holding its rally here amid tight security Wednesday , barely three days after a string of explosions here left six dead and over 80 injured .",0,0.666666667,3
train_02_247,The serial blasts in Patna took place Sunday before Bharatiya Janata Party prime ministerial candidate Narendra Modi was to address a rally at the sprawling Gandhi Maidan .,0,1,3
train_02_248,""" An elaborate security arrangement have been made for the CPI ( M-L ) rally in Patna following three more bombs recovered in and around Gandhi Maidan Tuesday .",1,1,3
train_02_249,"A series of blasts took place Sunday before Modi was to address the BJP rally , leaving six dead and over 80 injured .",1,0.666666667,3
train_02_250,"( SUBS/NEDS : IF USED , CREDIT MUST BE RETAINED ) Two Daily Sun reporters were held captive , allegedly by Economic Freedom Fighters members during a protest in Nellmapius , Pretoria , Beeld reported on Thursday .",0,1,3
train_02_251,According to the report the group threatened to `` necklace '' the men during the protest on Wednesday .,0,0.666666667,3
train_02_252,"Protesters blockaded the R104 with rocks , rubbish , and burning tyres on Wednesday .",0,1,3
train_02_253,One of the journalists overheard the group saying they would necklace one of the reporters to get media coverage .,1,0.666666667,3
train_02_254,"50 on fast , more citizens plan to support Hazare - Indian Express Express News Service , Express News Service : Pune , Fri Apr 08 2011 , 01:11 hrs Around 50 citizens are on a relay fast in Pune and a jail bharo andolan has been planned on April 12 in the city to support Anna Hazare 's agitation in Delhi for the Lok Pal bill .",1,1,3
train_02_255,"Afew social organisations chipped in by holding agitations , though not with ' India Against Corruption ' ( IAC ) in front of the PMC headquarters , but in their own areas on Thursday .",0,1,2
train_02_256,"Their names have been registered so that they can be called to participate in the relay fast , "" said K D Pawar of Bhrashtachar Virodhi Janandolan , coordinating the agitation in the city .",1,1,3
train_02_257,"Sushant Pol , a third-year engineering student of Marathwada Mitra Mandal College of Engineering ( MMCOE ) observed a 12 - hour fast on Thursday .",0,1,3
train_02_258,He was part of the IAC signature campaign in Pune earlier in the week .,0,0.666666667,3
train_02_259,""" The relay fast is a way of supporting Anna from Pune .",1,0.5,2
train_02_260,"Although I was not at the pandal opposite PMC , I observed fast during the day , "" he said .",0,0.5,2
train_02_261,"Around 1,000 students from the University of Pune ( UoP ) , extended support through a fresh signature campaign .",0,1,2
train_02_262,"Meanwhile , 307 lawyers associated with ' Centre for paralegal services and legal aid ' are supporting Hazare 's strike .",0,0.5,2
train_02_263,"A sit-in was organsied by Jan - Adalat and Pune Vakil Kruti Samiti outside gate no 4 on Saturday , said Advocate Sagar Newase , president , Jan - Adalat .",0,1,2
train_02_264,"It is neccessary to take up the agitation at a local level and hence , we will hold rally at Hadapsar instead of coming all the way to Shivajinagar , "" he said adding a few groups are outside Collector office supporting Hazare 's stir .",1,1,2
train_02_265,"K D Pawar , Mohan Kate , Mohan Pawar , Dagdu Patil , Shankar Tadake , Trupti Desai , Ramesh Sharma , S B Repale , Kailash Mankar and Mangesh Patil , were among those who fasted on Thursday .",0,0.5,2
train_02_266,The KSSP also resolved to extend active support to the ongoing public agitation to protect paddy land and wetlands in Aranmula and the stir against illegal granite quarrying at Kalanjoor and Chembanoly .,1,1,2
train_02_267,"Kishore Chandra Deo splits Cong , says Salwa Judum was a ' sinful strategy ' - Indian Express Press Trust Of India , Press Trust Of India : New Delhi , Thu May 30 2013 , 22:07 hrs Activists of Youth Indian National Trade Union Congress ( INTUC ) protest against recent Naxal attack on Congress leaders , in Raipur on Thursday .",1,0.5,2
train_02_268,"Tribal Affairs Minister V Kishore Chandra Deo today dubbed anti-Maoist militia Salwa Judum as a "" sinful strategy "" , bringing to the fore apparent differences in Congress over the approach to Maoists who last week wiped out party leadership in Chhattisgarh in a deadly attack .",1,0.5,2
train_02_269,"Deo warned that the nation would witness "" worse consequences "" if the Naxalite issue is treated as a mere law and order problem , just days after his colleague Union Rural Development Minister Jairam Ramesh termed them as "" terrorists "" after the May 25 bloodbath .",1,0.666666667,3
train_02_270,"The people "" worst affected "" by the Salwa Judum , founded by Mahendra Karma , Congress leader who was killed in the attack , were innocent tribals , who were "" sandwiched "" between security forces and Maoists and "" this shadow is still chasing us "" , the Minister said .",0,0.666666667,3
train_02_271,"The last time there was a power outage in the township , residents went on the rampage and damaged cars as they protested .",1,0.666666667,3
train_02_272,About 15 cars were burnt and seven damaged by the angry protesters .,0,0.666666667,3
train_02_273,Clothiers bandh loses steam 17th November 2011 04:53 AM Cloth merchants shout slogans while in the background shops function with half-closed shutters at the Madina market in the Old City on Wednesday on th HYDERABAD : The scene at the textile market in Old City resembled that of mischievous kids caught in the act .,0,1,3
train_02_274,"Cloth traders , who had chosen not to shut shop on second day of the two-day strike called by the AP Federation of Textile Association over imposition of five percent VAT , were seen running helter-skelter downing shutters and hiding shop keys , as soon as federation members arrived to enforce shutdown among erring traders .",1,1,3
train_02_275,"We totally support the ongoing strike since VAT imposed by the government is unjust but the business has to run if we are to recover losses , ��� said a shop owner near Charminar .",1,0.666666667,3
train_02_276,"Interestingly , all these shops had downed shutters on first day of the strike on November 15 .",0,0.666666667,3
train_02_277,"KURNOOL : Protesting AISF leaders arrested July 14 , 2016 00:00 IST Police arrested AISF leaders when they tried to storm the Kurnool Collectorate on Wednesday alleging that the government planned to close down several social welfare hostels and government schools .",1,0.666666667,3
train_02_278,"AISF State general secretary Viswanath , district president Srinivasulu , secretary Chandrasekhar , city secretary Mahendra , organising secretary Ranganna , vice-presidents Bhargav and Venkatesh and a large number of students jostled with the police when they picketed Kurnool Collectorate .",0,0.666666667,3
train_02_279,"Resenting the arrests , the activists staged rasta roko before NTR statue and before the Kurnool III Town police station for some time .",1,0.666666667,3
train_02_280,"Villagers staged protests , demanding that the department resume ��� Operation Elephant ��� .",1,1,3
train_02_281,They locked up forest officials in a GP office fortnight ago .,0,0.666666667,3
train_02_282,"Four Fisheries Control and Parks officers were taken hostage after 15 armed poachers ambushed them at Hout Bay , SABC radio news reported on Wednesday .",0,1,3
train_02_283,Cape Town police eventually freed the hostages and no one was injured .,0,1,3
train_02_284,"A group of Hong Kong pro-democracy activists have been sentenced to prison for their role in the Umbrella Movement protests , with two of its leaders jailed for 16 months .",1,1,3
train_02_285,"The men were the founders of the social movement Occupy Central with Love and Peace and were among nine pro-democracy campaigners convicted over their leadership in the ��� umbrella movement ��� rallies in Hong Kong in 2014 , which triggered a massive city-wide strike for democratic elections .",1,0.666666667,3
