corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_07_245,2229,0,cnc_train_07_245_2229_0,"They also wielded placards reading : `` Angie does n't know anything '' , and `` Away with declaring education an essential service '' .",[],0
cnc,train_07_246,2858,0,cnc_train_07_246_2858_0,One protester shouted : `` This can be another Marikana .,[],0
cnc,train_07_247,1626,0,cnc_train_07_247_1626_0,"While tourists visiting the Union Buildings used cameras and cellphones to photograph the protest , the vendors outside packed up their wares .",[],0
cnc,train_07_248,1143,0,cnc_train_07_248_1143_0,"`` The protest is out of concern by Sadtu that our education in this country needs a lot of fixing , '' said Dlamini .",[],0
cnc,train_07_249,343,0,cnc_train_07_249_343_0,Sadtu members have been on a national go-slow since pupils returned from the Easter holiday .,[],0
cnc,train_07_25,361,0,cnc_train_07_25_361_0,"TAMIL NADU BJP cadres stage stir October 18 , 2007 00:00 IST TIRUCHI : The cadres of the Bharathiya Janata on Wednesday staged a demonstration at Puthur in the city condemning reservation on communal lines .","['TAMIL NADU BJP cadres stage stir October 18 , 2007 00:00 IST TIRUCHI : <ARG1>The cadres of the Bharathiya Janata on Wednesday staged a demonstration at Puthur in the city</ARG1> <ARG0><SIG0>condemning</SIG0> reservation on communal lines</ARG0> .']",1
cnc,train_07_250,2676,0,cnc_train_07_250_2676_0,"The department said teachers who joined the protest march would face disciplinary action and that the no-work , no-pay rule would apply .","['The department said <ARG0>teachers who joined the protest march</ARG0> <ARG1>would face disciplinary action</ARG1> and that the no-work , no-pay rule would apply .']",1
cnc,train_07_251,2926,0,cnc_train_07_251_2926_0,"KARNATAKA Arrest Muthalik , ban sene : PFI May 16 , 2010 00:00 IST Staff Correspondent Udupi : Leaders of various organisations who participated in a dharna organised by the district unit of Popular Font of India in front of the Deputy Commissioner 's office here on Saturday urged the Union Government to initiate immediate legal action against the leader of the Sri Rama Sene , Pramod Muthalk , and his followers .","[""KARNATAKA Arrest Muthalik , ban sene : PFI May 16 , 2010 00:00 IST Staff Correspondent Udupi : <ARG1>Leaders of various organisations who participated in a dharna organised by the district unit of Popular Font of India in front of the Deputy Commissioner 's office here on Saturday</ARG1> <ARG0><SIG0>urged</SIG0> the Union Government to initiate immediate legal action against the leader of the Sri Rama Sene , Pramod Muthalk , and his followers</ARG0> .""]",1
cnc,train_07_252,3379,0,cnc_train_07_252_3379_0,Violence over cut in water supply 04th December 2009 02:16 AM A boy holding an empty bucket participates along with others in a protest against water shortage in Mumbai India Thursday .,['Violence over cut in water supply 04th December 2009 02:16 AM <ARG1>A boy holding an empty bucket participates along with others in a protest</ARG1> <ARG0>against water shortage in Mumbai India Thursday</ARG0> .'],1
cnc,train_07_253,112,0,cnc_train_07_253_112_0,MUMBAI : The protest by NGO ‘ Swabhiman ’ led by Maharashtra Industry Minister Narayan Rane ’ s son Nitesh Rane against 15 percent water supply cut by the Shiv Sena-ruled Brihanmumbai Municipal Corporation ( BMC ) claimed one life on Thursday .,"['MUMBAI : <ARG1>The protest by NGO ‘ Swabhiman ’ led by Maharashtra Industry Minister Narayan Rane ’ s son Nitesh Rane</ARG1> <ARG0>against 15 percent water supply cut by the Shiv Sena-ruled Brihanmumbai Municipal Corporation ( BMC )</ARG0> claimed one life on Thursday .', 'MUMBAI : <ARG0>The protest by NGO ‘ Swabhiman ’ led by Maharashtra Industry Minister Narayan Rane ’ s son Nitesh Rane against 15 percent water supply cut by the Shiv Sena-ruled Brihanmumbai Municipal Corporation ( BMC )</ARG0> <ARG1><SIG0>claimed</SIG0> one life on Thursday</ARG1> .']",2
cnc,train_07_254,2928,0,cnc_train_07_254_2928_0,"Earlier , under the aegis of Swabhiman , hundreds of people tried to barge into the BMC headquarters near the CST .",[],0
cnc,train_07_255,1169,0,cnc_train_07_255_1169_0,"The recent rash of bombings in Gauteng reflected rising discontent among Afrikaners , the Afrikaner Group of 63 said on Thursday .","['<ARG1>The recent rash of bombings in Gauteng</ARG1> <SIG0>reflected</SIG0> <ARG0>rising discontent among Afrikaners</ARG0> , the Afrikaner Group of 63 said on Thursday .']",1
cnc,train_07_256,1474,0,cnc_train_07_256_1474_0,"`` The bombings , which have been ascribed to Afrikaners , is a clear sign of the serious alienation being experienced by Afrikaners with respect to their situation in South Africa . ''",[],0
cnc,train_07_257,2903,0,cnc_train_07_257_2903_0,"It condemns last week 's nine bomb blasts in Soweto , south of Johannesburg , saying acts of sabotage can not be condoned .",[],0
cnc,train_07_258,2404,0,cnc_train_07_258_2404_0,A woman was killed because of one of the explosions that ripped a hole in the northern wall of a mosque in Soweto 's Dhlamini area .,"[""<ARG1>A woman was killed</ARG1> <SIG0>because of</SIG0> <ARG0>one of the explosions that ripped a hole in the northern wall of a mosque in Soweto 's Dhlamini area</ARG0> ."", ""A woman was killed because of <ARG0>one of the explosions</ARG0> <ARG1>that ripped a hole in the northern wall of a mosque in Soweto 's Dhlamini area</ARG1> .""]",2
cnc,train_07_259,2194,0,cnc_train_07_259_2194_0,Other explosions cut railway lines between the sprawling township and Johannesburg .,['<ARG0>Other explosions</ARG0> <ARG1>cut railway lines between the sprawling township and Johannesburg</ARG1> .'],1
cnc,train_07_26,476,0,cnc_train_07_26_476_0,Party State secretary Ilankumar Sampath led the agitation .,[],0
cnc,train_07_260,553,0,cnc_train_07_260_553_0,In its letter -- released to the media -- the Group of 63 calls for the underlying causes of these actions to be examined and addressed .,[],0
cnc,train_07_261,1017,0,cnc_train_07_261_1017_0,VIJAYAWADA : Impasse over payment of salaries to civic workers continues,['VIJAYAWADA : <ARG1>Impasse</ARG1> <SIG0>over</SIG0> <ARG0>payment of salaries to civic workers</ARG0> continues'],1
cnc,train_07_261,1308,0,cnc_train_07_261_1308_0,"December 16 , 2012 00:00 IST VMC employees are determined to continue ‘ Work to Rule ’ The stalemate over payment of salaries to municipal workers continued on Saturday , with the Joint Action Committee ( JAC ) of VMC Employees bent upon continuing ‘ Work to Rule ’ .","['December 16 , 2012 00:00 IST VMC employees are determined to continue ‘ Work to Rule ’ <ARG1>The stalemate over payment of salaries to municipal workers continued on Saturday</ARG1> , <SIG0>with</SIG0> <ARG0>the Joint Action Committee ( JAC ) of VMC Employees bent upon continuing ‘ Work to Rule ’</ARG0> .']",1
cnc,train_07_262,82,0,cnc_train_07_262_82_0,"Municipal Commissioner Md. Abdul Azeem urged the employees to suspended their protest , and attend to their duties .",[],0
cnc,train_07_263,981,0,cnc_train_07_263_981_0,"‘ Assurance needed ’ The JAC convener Eswar , however , said that they cannot suspend their work to rule unless there was a categorical assurance on the salaries .","['‘ Assurance needed ’ The JAC convener Eswar , however , said that <ARG1>they cannot suspend their work to rule</ARG1> <SIG0>unless</SIG0> <ARG0>there was a categorical assurance on the salaries</ARG0> .']",1
cnc,train_07_263,2854,0,cnc_train_07_263_2854_0,"Till then , cooperate . ”",[],0
cnc,train_07_264,504,0,cnc_train_07_264_504_0,“ The JAC has decided to go on work to rule in any given month if the salaries were not paid on first day of that month .,['“ <ARG1>The JAC has decided to go on work to rule in any given month</ARG1> <SIG0>if</SIG0> <ARG0>the salaries were not paid on first day of that month</ARG0> .'],1
cnc,train_07_265,884,0,cnc_train_07_265_884_0,The members will not keep quiet if the protest was withdrawn without any assurance .,['<ARG1>The members will not keep quiet</ARG1> <SIG0>if</SIG0> <ARG0>the protest was withdrawn without any assurance</ARG0> .'],1
cnc,train_07_266,1726,0,cnc_train_07_266_1726_0,"Posted : Tue Feb 16 1999 IST NEW DELHI , February 15 : The government began talks with representatives of faculty members of the All India Institute of Medical Sciences ( AIIMS ) on Monday in a bid to end the deadlock , even as agitating doctors decided to send away all patients in the hospital except those who require intensive care .","['Posted : Tue Feb 16 1999 IST NEW DELHI , February 15 : <ARG1>The government began talks with representatives of faculty members of the All India Institute of Medical Sciences ( AIIMS ) on Monday in a bid to end the deadlock</ARG1> , <SIG0>even as</SIG0> <ARG0>agitating doctors decided to send away all patients in the hospital except those who require intensive care</ARG0> .', 'Posted : Tue Feb 16 1999 IST NEW DELHI , February 15 : <ARG1>The government began talks with representatives of faculty members of the All India Institute of Medical Sciences ( AIIMS ) on Monday</ARG1> <SIG0>in a bid <ARG0>to</SIG0> end the deadlock</ARG0> , even as agitating doctors decided to send away all patients in the hospital except those who require intensive care .']",2
cnc,train_07_266,1824,0,cnc_train_07_266_1824_0,No end in sight to AIIMS deadlock yet,[],0
cnc,train_07_267,2995,0,cnc_train_07_267_2995_0,Asked if he was apologetic about letting the strike drag on for over a week Dave said he seemed to have been extremely busy and could not be blamed .,['Asked if he was apologetic about letting the strike drag on for over a week Dave said <ARG0>he seemed to have been extremely busy</ARG0> <ARG1>and could not be blamed</ARG1> .'],1
cnc,train_07_268,971,0,cnc_train_07_268_971_0,They are not even bothering to talk to us even eight days after the strike .,[],0
cnc,train_07_269,2370,0,cnc_train_07_269_2370_0,And the call for strike was given over a month ago .,[],0
cnc,train_07_27,2595,0,cnc_train_07_27_2595_0,The agitation was organised by the Tiruchi buran district unit of the BJP .,[],0
cnc,train_07_270,563,0,cnc_train_07_270_563_0,"In the C -6 ward meant for emergency and orthopaedic patients , three operations that were scheduled for Monday were cancelled soon after the faculty decided to intensify their agitation .","['In the C -6 ward meant for emergency and orthopaedic patients , <ARG1>three operations that were scheduled for Monday were cancelled</ARG1> soon after <ARG0>the faculty decided to intensify their agitation</ARG0> .']",1
cnc,train_07_271,2833,0,cnc_train_07_271_2833_0,""" They are very good to us but the strike has to get over for operations to take place , ' ' said Seema whose father is awaiting an operation in ward C -6 .","['"" They are very good to us but <ARG0>the strike has to get over</ARG0> <SIG0>for</SIG0> <ARG1>operations to take place</ARG1> , \' \' said Seema whose father is awaiting an operation in ward C -6 .']",1
cnc,train_07_272,503,0,cnc_train_07_272_503_0,"Parents and teachers held a protest demonstration in front of the school stating that the headmaster was always coming to school late , or on leave .","['<ARG1>Parents and teachers held a protest demonstration in front of the school</ARG1> <ARG0><SIG0>stating that</SIG0> the headmaster was always coming to school late , or on leave</ARG0> .']",1
cnc,train_07_273,2971,0,cnc_train_07_273_2971_0,"Keith Cheng , Sheung Shui Extravagant excess has fuelled anger Holden Chow , chairman of the Democratic Alliance for the Betterment and Progress of Hong Kong 's ( DAB ) youth wing , is shocked by the violence of recent protests ( ' Violent protests are sending wrong message to our younger generation ' , September 17 ) .","[""Keith Cheng , Sheung Shui <ARG0>Extravagant excess</ARG0> <ARG1><SIG0>has fuelled</SIG0> anger</ARG1> Holden Chow , chairman of the Democratic Alliance for the Betterment and Progress of Hong Kong 's ( DAB ) youth wing , is shocked by the violence of recent protests ( ' Violent protests are sending wrong message to our younger generation ' , September 17 ) ."", ""Keith Cheng , Sheung Shui Extravagant excess has fuelled anger <ARG1>Holden Chow , chairman of the Democratic Alliance for the Betterment and Progress of Hong Kong 's ( DAB ) youth wing , is shocked</ARG1> <SIG0>by</SIG0> <ARG0>the violence of recent protests</ARG0> ( ' Violent protests are sending wrong message to our younger generation ' , September 17 ) .""]",2
cnc,train_07_274,659,0,cnc_train_07_274_659_0,His letter drew attention to the recent riots in London .,[],0
cnc,train_07_275,1429,0,cnc_train_07_275_1429_0,"The scale of violence in Hong Kong and London simply cannot be compared , but there are perhaps some similarities for the staunchly pro-government DAB to ponder .",[],0
cnc,train_07_276,1852,0,cnc_train_07_276_1852_0,"Qiangba Puncog said on the sidelines of the National People 's Congress that the situation in Tibet was stable , despite reports that several protests had broken out in some Tibetan-populated areas in the run-up to March 10 , the 50th anniversary of an uprising that saw the Dalai Lama flee to India .","[""Qiangba Puncog said on the sidelines of the National People 's Congress that <ARG1>the situation in Tibet was stable</ARG1> , <SIG0>despite</SIG0> <ARG0>reports that several protests had broken out in some Tibetan-populated areas in the run-up to March 10 , the 50th anniversary of an uprising that saw the Dalai Lama flee to India</ARG0> ."", ""Qiangba Puncog said on the sidelines of the National People 's Congress that the situation in Tibet was stable , despite reports that several protests had broken out in some Tibetan-populated areas in the run-up to March 10 , the 50th anniversary of <ARG0>an uprising</ARG0> <SIG0>that saw</SIG0> <ARG1>the Dalai Lama flee to India</ARG1> .""]",2
cnc,train_07_277,2149,0,cnc_train_07_277_2149_0,"' Lately , much of the publicity has focused too much on anti-separatism and less on unity . ' Beijing has been under pressure over its crackdown on Tibetan protesters involved in rioting last year .","[""' Lately , much of the publicity has focused too much on anti-separatism and less on unity . ' <ARG1>Beijing has been under pressure</ARG1> <SIG0>over</SIG0> <ARG0>its crackdown on Tibetan protesters involved in rioting last year</ARG0> .""]",1
cnc,train_07_278,664,0,cnc_train_07_278_664_0,"Critics say the protests were partly due to hardline policies , with lamas bearing the brunt of restrictions on religious practice .","['Critics say <ARG1>the protests</ARG1> <SIG0>were partly due to</SIG0> <ARG0>hardline policies , with lamas bearing the brunt of restrictions on religious practice</ARG0> .']",1
cnc,train_07_279,2389,0,cnc_train_07_279_2389_0,"A Day of Protests Inside and Outside Assembly 17th February 2016 05:40 AM THIRUVANANTHAPURAM : Be it in the Assembly or outside , protests will be heard only if they rise to a high .","['A Day of Protests Inside and Outside Assembly 17th February 2016 05:40 AM THIRUVANANTHAPURAM : Be it in the Assembly or outside , <ARG1>protests will be heard</ARG1> <SIG0>only if</SIG0> <ARG0>they rise to a high</ARG0> .']",1
cnc,train_07_28,1836,0,cnc_train_07_28_1836_0,"Briefing journalists from Pretoria , Radebe said the disruptions at universities due to the # FeesMustFall protests which have shut down universities will have a dire effect on matriculants , students and ultimately the economy .","['Briefing journalists from Pretoria , Radebe said <ARG1>the disruptions at universities</ARG1> <SIG0>due to</SIG0> <ARG0>the # FeesMustFall protests which have shut down universities</ARG0> will have a dire effect on matriculants , students and ultimately the economy .', 'Briefing journalists from Pretoria , Radebe said <ARG0>the disruptions at universities</ARG0> due to the # FeesMustFall protests which have shut down universities will have <ARG1>a dire effect on matriculants , students and ultimately the economy</ARG1> .']",2
cnc,train_07_280,247,0,cnc_train_07_280_247_0,"The capital had been witnessing many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down if their demand is not met , but a record was set on Tuesday by one by performing his feat inside the Assembly complex !","['The capital had been witnessing <ARG1>many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down</ARG1> <SIG0>if</SIG0> <ARG0>their demand is not met</ARG0> , but a record was set on Tuesday by one by performing his feat inside the Assembly complex !', 'The capital had been witnessing many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down if their demand is not met , but a <ARG1>record was set on Tuesday by one</ARG1> <SIG0>by</SIG0> <ARG0>performing his feat inside the Assembly complex</ARG0> !']",2
cnc,train_07_281,3333,0,cnc_train_07_281_3333_0,"When the Opposition was raising the pitch in the House to pin down the government , a palm climber outsmarted them in terms of more punch and novelty , as he climbed a coconut tree in the sprawling Assembly compound to highlight his protest with slogan shouts over denial of benefits from an assigned welfare fund to his ilk and abject neglect on other issues .","['When <ARG1>the Opposition was raising the pitch in the House</ARG1> <ARG0><SIG0>to</SIG0> pin down the government</ARG0> , a palm climber outsmarted them in terms of more punch and novelty , as he climbed a coconut tree in the sprawling Assembly compound to highlight his protest with slogan shouts over denial of benefits from an assigned welfare fund to his ilk and abject neglect on other issues .', 'When the Opposition was raising the pitch in the House to pin down the government , <ARG1>a palm climber outsmarted them in terms of more punch and novelty</ARG1> , <SIG0>as</SIG0> <ARG0>he climbed a coconut tree in the sprawling Assembly compound to highlight his protest with slogan shouts over denial of benefits from an assigned welfare fund to his ilk and abject neglect on other issues</ARG0> .', 'When the Opposition was raising the pitch in the House to pin down the government , a palm climber outsmarted them in terms of more punch and novelty , as <ARG1>he climbed a coconut tree in the sprawling Assembly compound</ARG1> <ARG0><SIG0>to</SIG0> highlight his protest with slogan shouts</ARG0> over denial of benefits from an assigned welfare fund to his ilk and abject neglect on other issues .', 'When the Opposition was raising the pitch in the House to pin down the government , a palm climber outsmarted them in terms of more punch and novelty , as he climbed a coconut tree in the sprawling Assembly compound <ARG1>to highlight his protest with slogan shouts</ARG1> <SIG0>over</SIG0> <ARG0>denial of benefits from an assigned welfare fund to his ilk and abject neglect on other issues</ARG0> .']",4
cnc,train_07_282,1179,0,cnc_train_07_282_1179_0,"When the Opposition members boycotted the House proceedings of the day at the end of their virulent protests and demands for the resignation of ‘ corrupt ’ Chief Minister Oommen Chandy and Excise Minister K Babu , an anxious crowd of Assembly staff and watch and ward personnel were looking at the crown of a big coconut tree , where a middle-aged person was staging a protest under the scorching sun and swaying palm fronds .",[],0
cnc,train_07_283,393,0,cnc_train_07_283_393_0,""" I do n't even recognise Ram Madhav , "" he said when asked why the RSS leader was allowed on stage during the Jantar Mantar agitation .",[],0
cnc,train_07_284,1959,0,cnc_train_07_284_1959_0,Protests worsen Tung 's bad marks,[],0
cnc,train_07_284,2062,0,cnc_train_07_284_2062_0,"PUBLISHED : Friday , 30 June , 2000 , 12:00am IN THE RUN-UP TO tomorrow 's third anniversary of the return to Chinese sovereignty , sporadic calls for the downfall of Chief Executive Tung Chee-hwa emerged in a rally by flat owners whose properties have become negative assets , following the massive slump in flat prices .","[""PUBLISHED : Friday , 30 June , 2000 , 12:00am IN THE RUN-UP TO tomorrow 's third anniversary of the return to Chinese sovereignty , <ARG1>sporadic calls for the downfall of Chief Executive Tung Chee-hwa emerged in a rally by flat owners whose properties have become negative assets</ARG1> , <SIG0>following</SIG0> <ARG0>the massive slump in flat prices</ARG0> .""]",1
cnc,train_07_285,1413,0,cnc_train_07_285_1413_0,Although these only represented a minority and disorganised voice - even among those present at last Sunday 's protest - this was still enough to set alarm bells ringing that discontent with the Government 's performance in recent years might spin out of control and pose a serious challenge to the authority of Mr Tung 's leadership .,"[""<SIG0>Although</SIG0> <ARG0>these only represented a minority and disorganised voice - even among those present at last Sunday 's protest</ARG0> - <ARG1>this was still enough to set alarm bells ringing</ARG1> that discontent with the Government 's performance in recent years might spin out of control and pose a serious challenge to the authority of Mr Tung 's leadership ."", ""Although these only represented a minority and disorganised voice - even among those present at last Sunday 's protest - this was still enough to set alarm bells ringing that <ARG0>discontent with the Government 's performance in recent years might spin out of control</ARG0> and <ARG1>pose a serious challenge to the authority of Mr Tung 's leadership</ARG1> .""]",2
cnc,train_07_286,1525,0,cnc_train_07_286_1525_0,These aspirations were behind the series of demonstrations and rallies held last Sunday .,['<ARG0>These aspirations</ARG0> <ARG1><SIG0>were behind</SIG0> the series of demonstrations and rallies held last Sunday</ARG1> .'],1
cnc,train_07_287,499,0,cnc_train_07_287_499_0,"In an interview published this week , and at his meetings with Beijing leaders , Financial Secretary Donald Tsang Yam-kuen sought to play down the protests .",[],0
cnc,train_07_288,3089,0,cnc_train_07_288_3089_0,"' The senior official , who spoke on condition of anonymity , observed that protests by professionals such as teachers , social workers and doctors were by no means a grave concern as all these groups were targeting specific policies .","[""' The senior official , who spoke on condition of anonymity , observed that <ARG1>protests by professionals such as teachers , social workers and doctors were by no means a grave concern</ARG1> <SIG0>as</SIG0> <ARG0>all these groups were targeting specific policies</ARG0> .""]",1
cnc,train_07_289,813,0,cnc_train_07_289_813_0,"' What is worrying is the kind of unexpected confrontation between police and students outside the Government Headquarters this week , ' he said .",[],0
cnc,train_07_29,1480,0,cnc_train_07_29_1480_0,"23rd August 2016 08:17 PM PHULBANI : The communally sensitive Kandhamal district was today put under high security blanket as the members of the VHP assembled there to observe the death anniversary of Swami Laxamananda Saraswati , whose killing had sparked a large scale riot in the area in 2008 .","['23rd August 2016 08:17 PM PHULBANI : <ARG1>The communally sensitive Kandhamal district was today put under high security blanket</ARG1> <SIG0>as</SIG0> <ARG0>the members of the VHP assembled there</ARG0> to observe the death anniversary of Swami Laxamananda Saraswati , whose killing had sparked a large scale riot in the area in 2008 .', '23rd August 2016 08:17 PM PHULBANI : The communally sensitive Kandhamal district was today put under high security blanket as <ARG1>the members of the VHP assembled there</ARG1> <ARG0><SIG0>to</SIG0> observe the death anniversary of Swami Laxamananda Saraswati</ARG0> , whose killing had sparked a large scale riot in the area in 2008 .', '23rd August 2016 08:17 PM PHULBANI : The communally sensitive Kandhamal district was today put under high security blanket as the members of the VHP assembled there to observe the death anniversary of Swami Laxamananda Saraswati , <ARG0>whose killing</ARG0> <ARG1>had <SIG0>sparked</SIG0> a large scale riot in the area in 2008</ARG1> .']",3
cnc,train_07_29,2918,0,cnc_train_07_29_2918_0,Swami Laxamananda death anniversary : High security in Kandhamal due to VHP programme,['Swami Laxamananda death anniversary : <ARG1>High security in Kandhamal</ARG1> <SIG0>due to</SIG0> <ARG0>VHP programme</ARG0>'],1
cnc,train_07_290,1033,0,cnc_train_07_290_1033_0,"BEST strike is off , talks to continue Posted : Fri Oct 09 1998 IST MUMBAI , October 8 : The three-day-old strike by Brihunmumbai Electric Supply and Transport undertaking has been called off .",[],0
cnc,train_07_291,2507,0,cnc_train_07_291_2507_0,"The decision of the unions affiliated to the Hind Mazdoor Kisan Panchayat to end the agitation came after a 45 - minute long meeting between Chief Minister Manohar Joshi and four union representatives Sharad Rao , Dada Samant , Vithalrao Gaikwad and Narayan Phenani at the CM 's residence late on Wednesday night .","[""<ARG1>The decision of the unions affiliated to the Hind Mazdoor Kisan Panchayat to end the agitation</ARG1> came after <ARG0>a 45 - minute long meeting between Chief Minister Manohar Joshi and four union representatives Sharad Rao , Dada Samant , Vithalrao Gaikwad and Narayan Phenani at the CM 's residence late on Wednesday night</ARG0> .""]",1
cnc,train_07_292,3373,0,cnc_train_07_292_3373_0,"So what has the three-day strike which put the common man through the wringer , finally achieved ?",[],0
cnc,train_07_293,431,0,cnc_train_07_293_431_0,"The strike was called off after the CM personally intervened to hold an hour-long meeting with Mayor Nandu Satam , BEST Chairman Arvind Nerkar , Rao and other union leaders earlier in the day .","['<ARG1>The strike was called off</ARG1> after <ARG0>the CM personally intervened to hold an hour-long meeting with Mayor Nandu Satam , BEST Chairman Arvind Nerkar , Rao and other union leaders earlier in the day</ARG0> .', 'The strike was called off after <ARG1>the CM personally intervened</ARG1> <ARG0><SIG0>to</SIG0> hold an hour-long meeting with Mayor Nandu Satam , BEST Chairman Arvind Nerkar , Rao and other union leaders earlier in the day</ARG0> .']",2
cnc,train_07_294,1106,0,cnc_train_07_294_1106_0,"The fate of an application filed by the BEST today at the industrial courts , seeking derecognition of the striking unions , hangs in balance .","['The fate of <ARG1>an application filed by the BEST today at the industrial courts</ARG1> , <ARG0><SIG0>seeking</SIG0> derecognition of the striking unions , hangs in balance</ARG0> .']",1
cnc,train_07_295,941,0,cnc_train_07_295_941_0,No action will be taken against any agitating employee .,[],0
cnc,train_07_296,266,0,cnc_train_07_296_266_0,Anti-government protesters in Hong Kong took over key roads early on Monday amid rising tensions ahead of what expected to be a huge pro-democracy rally on the anniversary of the city ’ s handover to China .,[],0
cnc,train_07_297,1695,0,cnc_train_07_297_1695_0,"The semi-autonomous city has been shaken by historic demonstrations in the past month , when protesters have demanded the withdrawal of a bill that would allow extraditions to the Chinese mainland .","['<ARG1>The semi-autonomous city has been shaken</ARG1> <SIG0>by</SIG0> <ARG0>historic demonstrations in the past month</ARG0> , when protesters have demanded the withdrawal of a bill that would allow extraditions to the Chinese mainland .', 'The semi-autonomous city has been shaken by <ARG1>historic demonstrations in the past month</ARG1> , when <ARG0>protesters have demanded the withdrawal of a bill that would allow extraditions to the Chinese mainland</ARG0> .']",2
cnc,train_07_298,1571,0,cnc_train_07_298_1571_0,"While an official ceremony took place at the Hong Kong Convention and Exhibition Centre to mark the 22nd anniversary of the return of sovereignty from Britain to China , tensions spiked once more in the financial hub after hundreds of mainly young , masked protesters mostly in black wearing hard hats and goggles seized three key thoroughfares , some deploying metal and plastic barriers to block the way .","['While <ARG1>an official ceremony took place at the Hong Kong Convention and Exhibition Centre</ARG1> <ARG0><SIG0>to</SIG0> mark the 22nd anniversary of the return of sovereignty from Britain to China</ARG0> , tensions spiked once more in the financial hub after hundreds of mainly young , masked protesters mostly in black wearing hard hats and goggles seized three key thoroughfares , some deploying metal and plastic barriers to block the way .', 'While an official ceremony took place at the Hong Kong Convention and Exhibition Centre to mark the 22nd anniversary of the return of sovereignty from Britain to China , <ARG1>tensions spiked once more in the financial hub</ARG1> after <ARG0>hundreds of mainly young , masked protesters mostly in black wearing hard hats and goggles seized three key thoroughfares</ARG0> , some deploying metal and plastic barriers to block the way .', 'While an official ceremony took place at the Hong Kong Convention and Exhibition Centre to mark the 22nd anniversary of the return of sovereignty from Britain to China , tensions spiked once more in the financial hub after hundreds of mainly young , masked protesters mostly in black wearing hard hats and goggles seized three key thoroughfares , <ARG1>some deploying metal and plastic barriers</ARG1> <ARG0><SIG0>to</SIG0> block the way</ARG0> .']",3
cnc,train_07_299,1907,0,cnc_train_07_299_1907_0,Hundreds of protesters shouted “ retract the evil law ” in the torrential rain at one point .,[],0
cnc,train_07_3,3311,0,cnc_train_07_3_3311_0,"Cosatu members clashed with DA supporters as they made their way to the lawns of the Joburg ( formerly the Civic ) Theatre , 50 metres from the trade union federation 's office .",[],0
cnc,train_07_30,3326,0,cnc_train_07_30_3326_0,In the memorial meeting presided over by the VHP district unit president Kamadab Pradhan and attended by many others including Saraswati 's successor Swami Sachidananda Maharaj criticised the Odisha govenrment for not arresting all those involved in the killing .,"[""<ARG1>In the memorial meeting presided over by the VHP district unit president Kamadab Pradhan and attended by many others including Saraswati 's successor Swami Sachidananda Maharaj criticised the Odisha govenrment</ARG1> <SIG0>for</SIG0> <ARG0>not arresting all those involved in the killing</ARG0> .""]",1
cnc,train_07_300,252,0,cnc_train_07_300_252_0,"On Lung Wo Road , some protesters dug up bricks and built make-shift barricades from roadside metal railings .",[],0
cnc,train_07_301,657,0,cnc_train_07_301_657_0,The ongoing rallies are the latest manifestation of growing fears that China is stamping down on the city ’ s freedoms and culture with the help of the finance hub ’ s pro-Beijing leaders .,['<ARG1>The ongoing rallies</ARG1> <SIG0>are the latest manifestation of</SIG0> <ARG0>growing fears that China is stamping down on the city ’ s freedoms and culture with the help of the finance hub ’ s pro-Beijing leaders</ARG0> .'],1
cnc,train_07_302,2712,0,cnc_train_07_302_2712_0,"There have been large-scale protests in Hong Kong in recent years , including a two-month occupation in 2014 – but have failed to win any concessions from Beijing .",[],0
cnc,train_07_303,1147,0,cnc_train_07_303_1147_0,This year ’ s rally comes against the backdrop of unprecedented anti-government protests over the past three weeks that have drawn millions and anger over police using tear gas and rubber bullets to clear crowds .,"['<ARG1>This year ’ s rally comes</ARG1> <SIG0>against the backdrop of</SIG0> <ARG0>unprecedented anti-government protests over the past three weeks that have drawn millions and anger over police using tear gas and rubber bullets to clear crowds</ARG0> .', 'This year ’ s rally comes against the backdrop of unprecedented anti-government protests over the past three weeks that have drawn millions and <ARG1>anger</ARG1> <SIG0>over</SIG0> <ARG0>police using tear gas and rubber bullets to clear crowds</ARG0> .', 'This year ’ s rally comes against the backdrop of unprecedented anti-government protests over the past three weeks that have drawn millions and anger over <ARG1>police using tear gas and rubber bullets</ARG1> <ARG0><SIG0>to</SIG0> clear crowds</ARG0> .']",3
cnc,train_07_304,1574,0,cnc_train_07_304_1574_0,"Millions have taken to the streets to protest against the proposed law allowing for the extradition of individuals for trial in mainland China , where the opaque court system is controlled by the Communist party .","['<ARG1>Millions have taken to the streets to protest</ARG1> <ARG0>against the proposed law allowing for the extradition of individuals for trial in mainland China , where the opaque court system is controlled by the Communist party</ARG0> .', '<ARG1>Millions have taken to the streets</ARG1> <ARG0><SIG0>to</SIG0> protest against the proposed law allowing for the extradition of individuals for trial in mainland China , where the opaque court system is controlled by the Communist party</ARG0> .']",2
