index,text,label
cnc_train_08_69_0_0,"KARNATAKA Protest against permitting bar in residential area July 03 , 2008 00:00 IST Up in arms : Members of the Kannada Para Mahamandala staging a demonstration in Hubli on Wednesday .",1
cnc_train_08_71_0_0,"The protesters , led by the association president D. Govindrao , staged the demonstration for over an hour .",0
cnc_train_08_72_0_0,"K.H. Jituri , Raju Chugga , M.R. Patil , Anital Gunjal , Shakuntala Shetty and Asha Kulkarn were among those who participated in the demonstration .",0
cnc_train_08_74_0_0,"This led to violent protests across the city the next day , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had set the question paper .",1
cnc_train_08_75_0_0,A peaceful march in the town of Yuen Long to condemn an attack by suspected gang members on commuters turned violent as Hong Kong riot police fired teargas and rubber bullets on the crowd and used batons to beat protesters .,1
cnc_train_08_77_0_0,"They marched to the mass transit station where masked men in white T-shirts had chased and beaten passengers the previous Sunday , leaving 45 hospitalised .",1
cnc_train_08_81_0_0,Others hurled rocks and bottles at the police .,0
cnc_train_08_83_0_0,"Police senior superintendent Yolanda Liu said in a late night press briefing that protesters had thrown bricks , bottles with corrosive liquid , and smoke bombs at police .",0
cnc_train_08_84_0_0,"Hundreds of protesters remained , however , and continued to face off with the police late into the night , regrouping in the Yuen Long train station and along the main road .",0
cnc_train_08_85_0_0,"In one episode that protesters and critics have begun comparing to the attack on passengers in Yuen Long last week , a special tactical unit rushed into the train station where protesters had gathered , some getting ready to go home .",0
cnc_train_08_86_0_0,"Hong Kong ’ s hospital authority said 17 people had been hospitalised following the clashes , including two who were in serious condition .",1
cnc_train_08_87_0_0,"Earlier , a group of protesters had smashed the windows of a Lexus near the train station after spotting rods similar to those used against passengers last Sunday , leaving fliers criticising the police on the bonnet .",1
cnc_train_08_88_0_0,The Hong Kong government said in a statement in the early hours of Sunday that protesters had also vandalised police cars and had blocked roads .,0
cnc_train_08_92_0_0,"Those attending the rally on Saturday said they were not there to make political demands , but to speak out against violence .",1
cnc_train_08_93_0_0,"Protesters surrounded the police headquarters chanting : “ Black police ” – a reference to the triads , known in Chinese as “ black societies ” .",0
cnc_train_08_95_0_0,"On Friday , thousands of protesters staged an 11-hour sit-in at the Hong Kong airport .",0
cnc_train_08_96_0_0,"Authorities also rejected a request to hold one on Sunday in Sheung Wan , near where police fired teargas and rubber bullets on demonstrators who had defaced China ’ s representative office in Hong Kong last week .",0
cnc_train_08_98_0_0,Maoists kill contractor 20th May 2012 03:26 AM MALKANGIRI : The Maoists of Andhra-Odisha Border Special Zonal Committee ( AOBSZC ) shot a contractor dead at AOBSZC block headquarters on Saturday evening .,0
cnc_train_08_99_0_0,"Eyewitness said three rebels armed with sophisticated weapons arrived near the Shiva temple in a motorcycle and fired point blank at 38 - year-old contractor Budra Dhangda Majhi , killing him on the spot .",1
cnc_train_08_100_0_0,The rebels had killed Khairput police SI K C Rath at the same spot two months back .,0
cnc_train_08_103_0_0,Western Cape police arrested three people for public violence following service delivery protests in Philippi on the Cape Flats on Friday .,1
cnc_train_08_104_0_0,"Police used rubber bullets to disperse a group of about 300 people protesting against poor service delivery in Landsdowne Road , Superintendent Riaan Pool said .",1
cnc_train_08_105_0_0,"The incident was followed by a similar one in the same area around 8pm on Friday , where police again used rubber bullets .",0
cnc_train_08_109_0_0,"Meanwhile , Suneelam again claimed that the farmers ' agitation was completely peaceful and had provided no provocation to the police to open fire on them .",1
cnc_train_08_111_0_0,"Disgruntled miners from Xstrata 's mine in Thorncliffe , Limpopo , went on the rampage on Friday morning , police said .",0
cnc_train_08_112_0_0,"They blockaded roads leading to Sekhukhune and Burgersfort , Brigadier Hangwani Mulaudzi said .",0
cnc_train_08_113_0_0,`` Several cars were pelted with stones and a truck and bus were torched . '',0
cnc_train_08_114_0_0,Mulaudzi could not confirm reports that the miners were demonstrating after Xstrata fired them .,1
cnc_train_08_115_0_0,"The violence had abated by Friday afternoon , but police were still keeping watch .",0
cnc_train_08_119_0_0,"North West protestors barricaded the national road between South Africa and Botswana on Saturday , reported SABC news .",0
cnc_train_08_120_0_0,The protestors were apparently protesting about water shortages in Ntsweletsoku village in Lehurutshe in the North West .,1
cnc_train_08_121_0_0,"`` Municipal workers who went to the area , to clear the road , have been chased away by angry residents , '' said the SABC .",1
cnc_train_08_122_0_0,Protestors had made the road completely impassable by adding more stones .,1
cnc_train_08_125_0_0,The Union government even sought Attorney General Mukul Rohatgi ’ s opinion to end the economic blockade .,1
cnc_train_08_128_0_0,"However , trade unions refused to accept it and continued their strike .",1
cnc_train_08_129_0_0,"Earlier , the PRP president flagged off a rally by differently abled persons at Oriental College .",0
cnc_train_08_131_0_0,A similar protest was held on March 3 .,0
cnc_train_08_133_0_0,This false propaganda is being carried out against the agitation in Singur .,1
cnc_train_08_134_0_0,He visited Morampalli Banjar village in Burgampad mandal today to extend support to the padayatra taken up by CPI for separate Telangana .,1
cnc_train_08_135_0_0,"Speaking on the occasion , he said Sonia Gandhi has no interest in according statehood to Telangana .",0
cnc_train_08_138_0_0,"NEW DELHI Senior leaders lend support to Girri ’ s protest June 21 , 2016 00:00 IST The protest by BJP MP Mahiesh Girri outside Arvind Kejriwal ’ s residence grew further on Monday Page 4",0
cnc_train_08_139_0_0,TAMIL NADU CPI(M) cadre stage demonstration Angry lot : CPI ( M ) cadre staging a demonstration in front of the Revenue Divisional Office in Krishnagiri on Friday .,0
cnc_train_08_141_0_0,"K. Michael Raj , town secretary , led the demonstration .",0
cnc_train_08_142_0_0,The cadres also held demonstrations at all the taluk headquarters in Krishnagiri and Dharmapuri districts condemning the attack .,1
cnc_train_08_144_0_0,"Ms. Kulkarni , who was present at the protest , said , “ One day the management summoned me and told me that my services were not required anymore .",0
cnc_train_08_145_0_0,The teachers are well-versed in their subjects and have been more than four years of experience . ” Other teachers of the college expressed their concern about the issue but did not take part in the protests .,0
cnc_train_08_146_0_0,"Meanwhile , anti-GJM outfits in the area observed a 12 - hour strike in Terai and Dooars region on Sunday .",0
cnc_train_08_147_0_0,"Party Vice-President Ram Kishore Singh threatened to “ put him ( Modi ) behind bars ” , because following the Muzaffarnagar riots , the state government had received IB alerts on possible communal unrest .",1
cnc_train_08_149_0_0,"He was behind the bomb blasts of Pune , Delhi , Hyderabad , Bangalore and Mumbai .",0
cnc_train_08_151_0_0,She was deposing before the court on the second day on Tuesday as part of the trial of the Chandrasekharan murder case .,0
cnc_train_08_152_0_0,"She told Special Judge R Narayana Pisharadi that CPM Onchiyam area secretary C H Asokan , area committee member K K Krishnan and Kunnummakkara local committee member K C Ramachandran had taken out a march in front of their house at Onchiyam raising the slogan “ Chandrasekharan ’ s body would be draped in white cloth . ” On May 4 , 2012 , the day on which he was murdered , Chandrasekharan left home around 12.30 pm .",0
cnc_train_08_153_0_0,"She came to know that he was killed at Vallikadu , only when her father and mother reached their home around 1 am on May 5 , 2012 , added Rema .",0
cnc_train_08_155_0_0,CPM leaders hatched a conspiracy and killed him brutally using hired killers .,0
cnc_train_08_157_0_0,"While the protesters claimed that 78 % of the employees responded to the strike called by the Kerala Secretariat Association and the Kerala Secretariat Employees Sangh , the government pegged the turnout at 56 % .",0
cnc_train_08_158_0_0,The Kerala Secretariat Employees Association affiliated to the CPI(M) did not join the strike .,0
cnc_train_08_160_0_0,Decision challenged Members of the Secretariat Association had been on the war path and had been staying out of offices in protest against the decision .,1
cnc_train_08_162_0_0,KSEA general secretary M.S. Bijukuttan termed the protest by a section of the employees as a farcical exercise .,0
cnc_train_08_163_0_0,Their decision to continue the agitation would be deemed only as an irresponsible act that challenges the public .,0
cnc_train_08_165_0_0,The decision to continue the agitation would be deemed only as an irresponsible act that challenges the public .,0
cnc_train_08_167_0_0,Gao was imprisoned in 1993 on the same charge for her writings during the 1989 demonstrations .,1
cnc_train_08_169_0_0,"The scenes are getting more and more ugly and disturbing , with shops being forced to close and people who are not parallel traders being molested and bullied .",1
cnc_train_08_172_0_0,"The low-intensity explosion took place Sep 17 around 5.30 p.m. at the reception area of Jai Hospital , situated on a service lane of National Highway -2 , barely 2.5 km from the Taj Mahal , a declared terror target frequented by thousands of tourists -- domestic and foreign .",0
cnc_train_08_173_0_0,"Local welders have been contacted and more than a thousand mobile numbers around the vicinity of the explosion are being screened , sources added .",0
cnc_train_08_174_0_0,"The earlier reports of rivalry among nursing homes resulting in the explosion , have now been ruled out .",1
cnc_train_08_176_0_0,"The agitationists set ablaze veterinary , irrigation , agriculture , health , Integrated Child Development Service ( ICDS ) and Public Works Department ( PWD ) offices across the district last night , officials said today .",0
cnc_train_08_177_0_0,"The protestors removed a portion of the railway track between Diphu and Doldoli stations today , halting train movement , they said .",1
cnc_train_08_178_0_0,"Flag marches by the army , that was called in by the civil administration , was continuing across the violence-hit district for area domination and to instill confidence among the people , officials said .",1
cnc_train_08_180_0_0,The lawyers are on a strike since Thursday after the incident .,1
cnc_train_08_182_0_0,"We will continue to boycott the work in all courts till the District Magistrate looks into our demands , ” Samal said .",1
cnc_train_08_183_0_0,"As the city witnessed a terror strike only four months ago , the security establishment left no stones unturned to ensure an incident-free celebrations .",1
cnc_train_08_185_0_0,"About a hundred Maoists blew up part of a power sub-station in Naxal-dominated Jamui district , affecting power supply in the area .",1
cnc_train_08_186_0_0,“ One room of the power station was blasted .,0
cnc_train_08_187_0_0,The incident took place in the jurisdiction of the Khaira police station .,0
cnc_train_08_188_0_0,Maoists also struck an Airtel mobile tower in Aurangabad district late on Sunday .,0
cnc_train_08_189_0_0,"Between 11 p.m. and 12 midnight , they set fire to the tower in the Kutumba police station area .",0
cnc_train_08_190_0_0,"In Muzaffarpur district , about 25 -30 Maoists attacked the premises of Saaj Infracon , a Patna-based company , and briefly took around 10 -15 labourers hostage to make good their escape .",1
cnc_train_08_191_0_0,The incident took place in the Sahebganj police station area between 12.30 and 1.30 a.m. “ They first set two JCBs [ excavating machines ] and two tractors on fire .,0
cnc_train_08_192_0_0,"They then took the workers , who were sleeping there , including the JCB and tractor drivers , to about one km , fearing police retaliation .",1
cnc_train_08_193_0_0,"“ About 300 km from a police camp in Sewra , CRPF CoBRA [ Combat Battalions for Resolute Action ] teams discovered some bombs embedded in the road .",0
cnc_train_08_195_0_0,District secretary Sankarapandian led the protest .,0
cnc_train_08_196_0_0,He was expected to talk about his experiences during the 79-day umbrella movement protests in Hong Kong in 2014 .,0
cnc_train_08_197_0_0,"Being turned back is one thing , getting hurt or disappearing is another , ” said Ng , the author of a book on Hong Kong ’ s umbrella movement protests .",0
cnc_train_08_198_0_0,The Left leaders pointed out that the ongoing plantation workers ’ stir affects 3.5 lakh of plantation workers across the state and hence was a serious social issue .,1
cnc_train_08_199_0_0,"In a detailed submission , LDF delegation comprising CPI parliamentary party leader C Divakaran , Mathew T Thomas of Janata Dal and A K Saseendran of NCP made a strong case citing the recent struggle for better wages by women plantation workers in Munnar .",0
cnc_train_08_201_0_0,"He said there was an "" ulterior motive "" in Karunanidhi ’ s comments , made during an election speech in Puducherry on Thursday , that riots ensued following the demolition of the mosque .",1
cnc_train_08_202_0_0,Tribal leader Edunga Gamamgo found murdered in Odisha 23rd May 2016 07:13 PM BERHAMPUR : A prominent adivasi leader and former president of Lok Sangram Manch 's Ganjam district unit was today found murdered in front of his house in Kumarabandh village here .,0
cnc_train_08_203_0_0,"The police , however , suspect that old enmity might have been the reason behind the murder .",1
cnc_train_08_204_0_0,Senior police officers went to the spot as there was considerable tension in the area following the murder .,1
cnc_train_08_205_0_0,"Some locals gheraoed the policemen , when they were in the village for investigation , demanding immediate arrest of the culprits .",1
cnc_train_08_208_0_0,The resumption of lectures at NMMU on Wednesday were marred by disruptions as running battles between police and protesters continued .,1
cnc_train_08_210_0_0,"A seventh suspect has been arrested for the murder of ANC North West official Obuti Chika , the Hawks said on Friday .",1
cnc_train_08_211_0_0,`` We suspect that he pulled the trigger that killed Chika '' .,1
cnc_train_08_212_0_0,"Chika , 33 , was shot at point-blank range in the driveway of his home in Alabama , Klerksdorp , on December 14 .",0
cnc_train_08_216_0_0,"Karnataka Home Minister G Parameshwara has denied that the Tanzanian woman was stripped and paraded naked , claiming that it was not a racial attack .",0
cnc_train_08_218_0_0,"Former Team Anna members extend support to sacked Maruti workers 21st September 2012 09:09 PM Several national-level trade union leaders along with former Team Anna members Friday demanded the cancellation of termination orders of sacked Maruti workers and an end to the four month-long lockout at Eastern Medikit here , a union leader said .",0
cnc_train_08_219_0_0,"Trade unions of different political hues including the Centre of Trade Unions , Indian National Trade Union Congress and Hind Mazdoor Sabha held a rally here .",0
cnc_train_08_220_0_0,Former team Anna members Prashant Bhushan and Sanjay Singh also addressed the gathering .,0
cnc_train_08_221_0_0,They also demanded the end of the unofficial lockout at Eastern Medikit 's four plants at Udyog Vihar here .,0
cnc_train_08_222_0_0,"More than 1,200 permanent and 600 casual workers are protesting for their jobs and salaries .",1
cnc_train_08_224_0_0,City police have now constituted teams to carry out regular inspection at malls following the blasts .,1
cnc_train_08_225_0_0,"Soon after the heat and dust of the twin blasts settled , city policemen worked overtime to step up security arrangements all over the city and schools were among the most important establishments under the scanner .",1
cnc_train_08_228_0_0,"The violence that followed in Nandigram was due to them for which the BJP was criticising the CPI(M) , he added .",1
cnc_train_08_229_0_0,Mr. Yechury said 36 CPI(M) cadres were killed in the violence .,0
cnc_train_08_230_0_0,"A violent protest occurred outside the school and the hospital Saturday , as rumours spread that the girl was in a critical condition .",1
cnc_train_08_231_0_0,The police official said around 17 people were arrested for destroying and damaging government vehicles and property .,1
cnc_train_08_232_0_0,"It was the night of 28 September 2014 and , as the umbrella movement protests erupted on the streets of Hong Kong , the young filmmaker decided it was his mission to make a visual record of the historic political convulsion .",0
cnc_train_08_233_0_0,"He followed ordinary protesters , including a teacher and a high school student , and captured frenzied clashes between police and demonstrators .",0
cnc_train_08_234_0_0,"At one point , recorded in the documentary , the filmmaker himself was embroiled in the violence , when he was hit in the face by a police officer .",1
cnc_train_08_235_0_0,"“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of creeping self-censorship as businesses shy away from offending Beijing .",1
cnc_train_08_236_0_0,“ Hong Kong has changed a lot [ since the protests ] .,0
cnc_train_08_237_0_0,“ My film might provide them with an opportunity to look back at what happened during the protests so that they can tidy up their thoughts and emotions . ”,1
cnc_train_08_240_0_0,"Confirming that Jagan had not taken food for the second consecutive day on Monday , Chanchalguda jail superintendent B Saidaiah said Jagan had refused food , in violation of prison rules .",1
cnc_train_08_243_0_0,"Will the unprecedented protests embolden them to fight for their beliefs in future , or convince them that resistance to Beijing ’ s will is futile ?",1
cnc_train_08_244_0_0,The protests have appeared free of the hostile anti-mainlander rhetoric which has sometimes burst out in Hong Kong .,0
cnc_train_08_245_0_0,"Yet older people have been drawn into the protests too : not just democracy veterans , but citizens inspired by the younger generation .",1
cnc_train_08_246_0_0,"Law ’ s parents , who initially opposed her protesting , backed her after she explained her views .",1
cnc_train_08_247_0_0,"Millions on the mainland took part in the pro-reform protests of 1989 which began in Tiananmen Square , but after the bloody crackdown , fear and economic inducements ensured they turned away from politics .",1
cnc_train_08_249_0_0,"Earlier in the day , the hotel premises saw party workers waving Trinamool flags and shouting slogans demanding justice from the management .",1
cnc_train_08_251_0_0,"S.R. Nagar police , who oversee law and order in the area , and had visited the hospital during the protest , said they did not receive a complaint from the family .",0
cnc_train_08_253_0_0,They were protesting the proposed merger of State Bank of Indore into the State Bank of India .,1
cnc_train_08_254_0_0,"In case the government does not change its stand , we will further intensify our stir .",1
cnc_train_08_255_0_0,"In Moga , various local units of bank employees ' associations held protest rallies to show solidarity with their central bodies .",1
cnc_train_08_256_0_0,"THRISSUR : Hike in toll rate withdrawn October 03 , 2013 00:00 IST A hike in toll on the Mannuthy-Edappally stretch , effected from Tuesday , was withdrawn on Wednesday following protests .",1
cnc_train_08_257_0_0,"The hike was withdrawn on Wednesday following protests by activists of the Youth Congress , the BJP and the DYFI .",1
cnc_train_08_258_0_0,"The hike in toll on the Mannuthy-Edappally stretch was withdrawn following protests by the Youth Congress , the BJP and the DYFI .",1
cnc_train_08_259_0_0,Taxi operators marching in protest against the government 's taxi recapitalisation scheme reached the Union Buildings in Pretoria on Friday .,1
cnc_train_08_260_0_0,"They carried a cardboard coffin with Transport Minister Jeff Radebe 's name on it , and chanted slogans .",0
cnc_train_08_261_0_0,"The R300 and N2 highways in Cape Town were reopened on Saturday afternoon following a brief protest , the Western Cape Traffic department said .",1
cnc_train_08_262_0_0,`` It seems like it was a service delivery protest but we did not get any information from them . '',0
cnc_train_08_263_0_0,This was after a few residents started throwing stones at cars travelling on the roads earlier in the day .,0
cnc_train_08_264_0_0,"`` There are still worrying numbers of workers on strike , '' she said at the announcement of a platinum industry discussion forum in Johannesburg .",0
cnc_train_08_265_0_0,"Lalu , Rabri upbeat after success of shutdown 29th January 2010 01:40 PM An RJD activist wears a garland and crown made of vegetables and shouts slogans along with others during a protest against inflation in Patna .",1
cnc_train_08_267_0_0,"Chief Minister Nitish Kumar , on the other hand , said Thursday 's shutdown was opposed to development .",1
cnc_train_08_269_0_0,He added that the shutdown was supported by the people .,0
cnc_train_08_270_0_0,"However , Nitish Kumar termed the shutdown opposed to development .",1
cnc_train_08_272_0_0,"But the shutdown success has provided the much-needed shot in the arm to him to take on the state 's ruling Janata Dal-United ( JD-U ) and its ally , the BJP .",1
cnc_train_08_274_0_0,"According to police reports from different districts , nearly 12,000 workers and leaders of the RJD were arrested during the shutdown but later released .",0
cnc_train_08_275_0_0,"The shutdown was supported by RJD 's ally LJP and the Communist Party of India , Communist Party of India-Marxist and Communist Party of India-Marxist Leninist .",0
cnc_train_08_277_0_0,"Apart from students and teachers of Jawaharlal Nehru University , many residents too gathered here after hearing about the protest on news channels .",1
cnc_train_08_278_0_0,"If it does not act , the protests will continue .",1
cnc_train_08_281_0_0,Ganti Prasadam was killed by unidentified miscreants in Nellore a few months ago and it was alleged that the government was behind the killing .,1
cnc_train_08_284_0_0,"Jitin Das , among them , resorted to fast unto death and died on the 63rd day of his fast ( September 13 ) , he said .",1
cnc_train_08_285_0_0,"Top ULFA bomber killed in Assam 05th September 2009 10:34 PM GUWAHATI : A top separatist bomber and close associate of Paresh Baruah , commander-in-chief of the outlawed United Liberation Front of Asom ( ULFA ) , was killed in a gunfight with security forces in Assam Saturday , officials said .",0
cnc_train_08_286_0_0,""" Based on specific inputs , security forces cordoned off a house and that resulted in an encounter with the militant first opening fire on the security team , "" Kokrajhar police chief P.K. Dutta said .",1
cnc_train_08_287_0_0,Security forces in Kokrajhar district have so far killed 19 militants since April 29 in separate gunfights .,0
cnc_train_08_291_0_0,Sources said that a group of militants hiding in the area saw the team while they were going beyond Watsar towards Simpthan and laid an ambush on the Chattroo-Simpthan road by blocking it with stones .,1
cnc_train_08_292_0_0,The militants then fired upon the vehicle carrying the team with AK rifles and killed all five officials .,1
cnc_train_08_294_0_0,"The Inspector General of Police , Jammu zone , K Rajendra , said that "" a sustained search operation has been launched and the militant outfit which carried out the attack is yet to be identified . """,0
cnc_train_08_295_0_0,"He claimed that YSR Congress activists "" manhandled "" TDP activists at A. Konduru and Khambhampadu villages in which about 10 workers were injured .",1
cnc_train_08_299_0_0,"A policeman was killed and several others were wounded in a lengthy gun battle with Maoists at Pollampalli , some 500 km south from Raipur .",1
cnc_train_08_302_0_0,"Jagan Mohan Reddy 's health improves 02nd September 2013 07:57 AM Kadapa MP and YSR Congress chief YS Jagan Mohan Reddy , whose 7 - day long hunger strike was forcefully ended on Saturday is slowly recovering at the Nizam Institute of Medical Sciences ( NIMS ) here .",0
cnc_train_08_303_0_0,"Jagan ’ s indefinite fast was broken on Saturday afternoon , when his condition started deteriorating .",1
cnc_train_08_304_0_0,He has been on indefinite hunger strike since August 25 in support of united Andhra Pradesh .,1
cnc_train_08_305_0_0,"Earlier Jagn ’ s mother and honorary president of YSRC Vijayamma was on a hunger strike for six days , before it was broken by the police .",0
cnc_train_08_306_0_0,"ALAPPUZHA : House of YC president attacked December 15 , 2016 00:00 IST The house of Kayamkulam Bharanikkavu Youth Congress ( YC ) mandalam president Salman was attacked by unknown persons on Wednesday .",0
cnc_train_08_308_0_0,"The attack , the first of its kind since Government suspended hostilities against militants in Jammu and Kashmir a week ago , came amid a rash of violence across the Himalayan region .",0
cnc_train_08_310_0_0,"In the firefight that then raged through the night and into the next afternoon , six CRPF men were killed , and eight others and and an army soldier were wounded .",1
cnc_train_08_313_0_0,Militants also killed two members of a policeman 's family and wounded two others when they barged into a house in the border district of Poonch and opened fire .,1
cnc_train_08_314_0_0,"So-called "" fidayeen "" , or suicide , squads of Lashkar-e-Toiba militants launched a series of attacks in Jammu and Kashmir last year , killing many soldiers .",1
cnc_train_08_316_0_0,"( PTI ) MATHURA : Two policemen , including a superintendent of police were killed and 12 others were injured as police tried to evict around 3,000 encroachers from a park in Mathura , Uttar Pradesh late on Thursday .",1
cnc_train_08_318_0_0,"Over 100 people , including the city magistrate Ram Araj Yadav , were also injured in the clash that lasted for almost four hours .",1
cnc_train_08_319_0_0,The clashes started as a police team went to the park .,0
cnc_train_08_320_0_0,Uttar Pradesh ’ s Director General of Police Javed Ahmed said that there was unprovoked firing from the members of an offshoot of the Jai Gurudev sect .,0
cnc_train_08_322_0_0,"The encroachers , who have been on a protest for two years , demand "" cancellation of the elections "" of the President and Prime Minister of India .",1
cnc_train_08_323_0_0,"According to police , members of this outfit and another smaller organisation , Swadheen Bharat Subhash Sena , had been staging demonstrations at Jawahar Bagh over the last two-and-a-half years .",0
cnc_train_09_A_0_0_0,"Over 6,000 people had gathered in Chennai on Saturday for the fasting meeting between 10 am and 5 pm .",1
cnc_train_09_A_1_0_0,“ It shows that there are strong followers of Baba down south .,0
cnc_train_09_B_1_0_0,Night halt services to remote villages were suspended following the bandh call .,1
cnc_train_09_A_2_0_0,"Gujjars of the village , situated 260 km from Jaipur , stayed away from the Dalit Adivasi Adhikar Sammelan organised on the temple premises and virtually boycotted the Dalits ' entry into the sanctum sanctorum of the temple .",0
cnc_train_09_B_2_0_0,No untoward incident was reported till late in the evening though some trouble was expected when the Maoists felled trees and blocked traffic on the road near Borthi village under Choudupally panchayat .,1
cnc_train_09_A_3_0_0,"The Gujjar priest , Mewa Ram , accompanied by youngsters from his community allegedly thrashed the 80 - year-old Dalit priest Hazari Balai during the Navratra festivities on October 1 and declared a ban on the entry of Dalits into the temple .",0
cnc_train_09_B_3_0_0,A group of militia members led by armed Maoists marched from Lothugedda to Vangasara and felled trees between Vangasara and Cherukumpaakalu villages and placed them on the road .,0
cnc_train_09_A_4_0_0,"State Rural Development Minister Kalulal Gujjar , who is an MLA from neighbouring Mandal in Bhilwara district , was the target of attack at the public meeting attended by about 2,000 Dalits after entry into the temple .",0
cnc_train_09_B_4_0_0,"Last week , the Maoists killed an Assistant Estate Manager of the AP Forest Development Corporation at R.V. Nagaram in GK Veedhi mandal .",0
cnc_train_09_A_5_0_0,Pakistan PM offers prayers at Ajmer dargah amid protests 09th March 2013 12:39 PM Pakistan Prime Minister Raja Parvez Ashraf today offered prayers at the historic dargah of Khwaja Moinuddin Chishti during his private visit here that was marked by protests .,0
cnc_train_09_B_5_0_0,"A group , comprising leaders of the Communist Party of India ( Marxist ) and the Democratic Youth Federation of India , had roughed up a journalist who had put out a report to that effect .",1
cnc_train_09_B_6_0_0,The journalist who had put out a report to that effect was manhandled .,0
cnc_train_09_A_7_0_0,"Opposing the Pakistan premier 's visit that was marked by tight security , local lawyers , some BJP activists and representatives of markets associations staged protests and shouted anti-Pakistan slogans .",1
cnc_train_09_B_7_0_0,"THANJAVUR / TIRUCHI : Sri Lankan monk assaulted March 17 , 2013 00:00 IST Police escort him to airport and put him on flight to Chennai A Sri Lankan Buddhist monk , Pathberiye Gnanaloka Thero , was assaulted by members of Tamil outfits at Big Temple in Thanjavur on Saturday .",0
cnc_train_09_B_8_0_0,"Later in the day , vans transporting the students to the Tiruchi airport from Thanjavur were pelted with stones resulting in damage to windshields .",1
cnc_train_09_B_9_0_0,"In Thanjavur , the students and staff , 19 in total , were going around the Sri Brahadeeswara Temple when a group owing allegiance to the Naam Tamizhar Katchi and Thamizh Desiya Podhuvudamai Katchi attacked Ven .",0
cnc_train_09_A_10_0_0,Khan 's boycott will be largely symbolic because he is seen as a ceremonial head .,1
cnc_train_09_B_10_0_0,The incident sent shock waves among devotees and archakas who were witness to the attack .,1
cnc_train_09_A_11_0_0,"Kejriwals team attacked by Congress workers - Indian Express Express News Service , Express News Service : Lucknow , Thu Dec 13 2012 , 04:52 hrs A group of Congress workers allegedly attacked members of Arvind Kejriwal-led Aam Aadmi Party who were staging demonstration on the arrival of External Affairs Minister Salman Khurshid 's wife Louise Khurshid at an event in Mainpuri district on Wednesday .",0
cnc_train_09_B_11_0_0,"As the vehicles entered Tiruchi , two cabs transporting the students were targeted near Ariyamangalam and G Corner , where members of the Marumalarchi Dravida Munnetra Kazhagam and Naam Tamizhar Katchi attacked the vehicles with sticks and stones , police said .",0
cnc_train_09_A_12_0_0,"One of the agitators , Vivek Yadav , who was later hospitalised , lodged a complaint alleging that Congress district president Prakash Pradhan and his party workers assaulted him while Louise Khurshid 's vehicle hit him causing injuries .",0
cnc_train_09_B_12_0_0,Their proposed visit to Darasuram and Gangaikondacholapuram were cancelled following the incident Gnanaloka Thero has been staying in New Delhi for the last one-and-half years pursuing the diploma course .,1
cnc_train_09_A_13_0_0,Mainpuri SP Shalabh Mathur said that a complaint has been lodged by a Aam Aadmi Party worker at City Kotwali police station alleging attack on him and other agitators .,0
cnc_train_09_B_13_0_0,"“ We arrived in Thanjavur by train on Saturday morning and were taken on a field visit to Big Temple when the assault took place at around 9.30 a.m. Soon after , we were all put in two vehicles immediately and sent to Tiruchi , ” he said .",0
cnc_train_09_A_14_0_0,"The video footage of the incident is being scanned and a case will be registered after verifying the allegations , he added .",0
cnc_train_09_B_14_0_0,"Rajendran of the Thamizh Desiya Podhuvudamai Katchi , were arrested in Thanjavur , while 10 persons , including MDMK rural district secretary , Tiruchi , were held in Tiruchi in connection with the stone-throwing incident .",1
cnc_train_09_A_15_0_0,He also said that the members of Aam Aadmi Party were staging an agitation when Louise Khurshid was attending an event .,0
cnc_train_09_B_15_0_0,Victim of labour unrest ?,0
cnc_train_09_A_16_0_0,"A group of locals entered in a clash with them later , he added .",0
cnc_train_09_B_16_0_0,04th March 2011 05:57 AM The DGM of Powmex Steels was burnt alive in the vehicle on Thursday afternoon .,0
cnc_train_09_A_17_0_0,"She had come to attend the camp and they were staging a demonstration protesting the alleged scam by the trust , he said .",1
cnc_train_09_A_18_0_0,"Yadav alleged that twenty odd Congress workers suddenly arrived there and started beating up the agitators , who include some disabled persons too .",0
cnc_train_09_B_18_0_0,He was allegedly set on fire by some workers this afternoon .,0
cnc_train_09_A_19_0_0,Yadav also alleged that Pradhan beat him when he was raising slogansin front of Khurshid 's vehicle .,0
cnc_train_09_B_19_0_0,"Pramod Mishra , president of Koshal Kranti Dal , blamed the administration for the incident .",1
cnc_train_09_A_20_0_0,Her driver drove the SUV and hit him causing injuries to his hands and legs .,1
cnc_train_09_B_20_0_0,Had the administration wanted it could have averted the incident .,1
cnc_train_09_A_21_0_0,"But farmers , along with leaders of political parties , staged a protest on the old National Highway between Hubli and Dharwad .",0
cnc_train_09_B_21_0_0,"It is difficult to digest as to why they allow the labour unrest to continue for long , ” he added .",0
cnc_train_09_A_22_0_0,"Because of the protest , the Deputy Commissioner assured the farmers that the procurement would be continued through the night on Tuesday .",1
cnc_train_09_B_23_0_0,"Three Armymen , including a Subedar and two jawans , were injured when the villagers threw stones , sources said .",1
