index,text,label
1269,"The No. 1 U.S. auto maker then wrote Jaguar that it intends "" to go to that 15 % "" level once it wins the U.S. clearance to go beyond $ 15 million , a Jaguar spokesman said yesterday .",0
1270,"Speculative investors , betting on an imminent clash between Ford and GM , pushed up Jaguar 's share price five pence ( eight U.S. cents ) to a near-record 720 pence ( $ 11.60 ) in late trading on London 's stock exchange yesterday .",0
1271,"Since Tuesday , the shares have gained nearly 4 % .",0
1272,But an all-out bidding war between the world 's top auto giants for Britain 's leading luxury-car maker seems unlikely .,0
1273,""" We will not go over a certain level , "" said David N. McCammon , Ford 's vice president for finance , at a news conference yesterday in Dearborn , Mich .",0
1274,""" There 's some price at which we 'd stop bidding . """,0
1275,He would n't specify what it was .,0
1276,""" The golden share is a single share , but it is the magic share . """,0
1277,The government retained the single share after selling its stake in Jaguar in 1984 -- part of a nationalistic practice of protecting former government-owned enterprises to deflect criticism of privatization .,0
1278,"The 15 % restriction covers any would-be suitor , British or foreign .",0
1279,Ford is willing to bid for 100 % of Jaguar 's shares if both the government and Jaguar shareholders agree to relax the anti-takeover barrier prematurely .,0
1280,"As Jaguar 's biggest holder and Britain 's biggest car maker , Ford could turn up the heat by convening a special shareholders ' meeting and urging holders to drop the limits early .",0
1281,It has relinquished a golden share only once before -- during British Petroleum Co.'s # 2.5 billion ( $ 4 billion ) takeover of Britoil PLC in 1988 .,0
1282,"While the visit was unrelated to Jaguar , GM Chairman Roger Smith answered the legislators ' questions about it over lunch Tuesday .",0
1283,"He said Jaguar "" should n't be smothered by anyone else , "" recalled one participant .",0
1284,Politics also influences the government 's thinking on the anti-takeover restriction .,0
1285,"The Conservatives do n't dare jeopardize marginal Tory seats in Coventry , where Jaguar has headquarters , nor can the government easily back down on promised protection for a privatized company while it proceeds with controversial plans to privatize most of Britain 's water and electricity industries .",0
1286,"Although profits were "" squeezed "" in 1989 , mainly as a result of higher raw-material costs , the company said it is confident about future earnings and cash flow for 1990 and beyond .",1
1287,"CAMBREX Corp., Bayonne , N.J., declared its initial quarterly of five cents a share , payable Dec . 1 to stock of record Nov . 10 .",0
1288,The maker of specialty chemicals has about 5.9 million shares outstanding .,0
1289,The company said the move recognizes its strong financial position .,0
1290,"But tremors are likely in the junk-bond market , which has helped to finance the takeover boom of recent years .",1
1291,"Those withdrawals , most of which were transferred to other T. Rowe Price funds , followed little change in the fund 's sales picture this year through August . """,1
1292,"Junk-fund holders have barely broken even this year , as fat interest payments barely managed to offset declining prices .",1
1293,"Billions of investors ' dollars are pouring out of the nation 's junk-bond mutual funds , undermining a pillar of support in the already reeling junk market .",0
1294,"Last week alone , an eye-popping $ 1.6 billion flowed out of the junk funds , or nearly 5 % of their total assets , according to estimates by Dalbar Financial Services Inc., a Boston research firm .",0
1295,"In the past two months the nation 's 88 junk funds have lost a total of about $ 6 billion -- more than 15 % of assets -- through sales or transfers of junk-fund shares , Dalbar says .",0
1296,It made the estimates based on data collected from more than a dozen big junk funds .,0
1297,"Interviews with three major fund groups -- Fidelity Investments , Vanguard Group Inc. and T. Rowe Price Associates Inc. -- confirm the trend .",0
1298,"Their junk funds combined have had net outflows totaling nearly $ 500 million , or about 13 % of their junk fund assets , in the past two months .",0
1299,Some fund managers say negative publicity has exacerbated investors ' concern about recent declines in junk-bond prices .,0
1300,""" People have been seeing headline after headline after headline and saying : ` I ca n't take it anymore -- I 'm getting out , ' "" says Kurt Brouwer of Brouwer amp Janachowski , a San Francisco investment adviser .",0
1301,The withdrawals could spell trouble for the $ 200 billion junk market .,0
1302,"If the heavy outflows continue , fund managers will face increasing pressure to sell off some of their junk to pay departing investors in the weeks ahead .",0
1303,"Such selling could erode prices of high-yield junk bonds , already weakened by a rash of corporate credit problems .",0
1304,"Mutual fund groups have n't lost control of much of the outgoing money , says Louis Harvey , Dalbar 's president .",0
1305,"Mutual fund officials say that investors have transferred most of it into their money market accounts , and to a lesser extent , government-bond funds .",0
1306,So the impact on the $ 950 billion mutual fund industry as a whole probably will be slight .,0
1307,The 88 mutual funds investing solely in junk bonds hold assets of about $ 32 billion .,0
1308,"Other funds hold a smattering of junk bonds , too .",0
1309,The $ 1.5 billion Fidelity High Income Fund has had a net outflow of about $ 150 million in the past two months .,0
1310,"About $ 60 million streamed out last week alone , double the level of the week following last month 's Campeau Corp. credit squeeze .",0
1311,"About 98 % of the outflow was transferred to other Fidelity funds , says Neal Litvack , a Fidelity vice president , marketing , with most going into money market funds .",0
1312,""" You get a news item , it hits , you have strong redemptions that day and for two days following -- then go back to normal , "" says Mr. Litvack .",0
1313,"The fund , with a cash cushion of more than 10 % , has "" met all the redemptions without having to sell one thing , "" Mr. Litvack says .",0
1314,"He adds : "" Our fund has had { positive } net sales every month for the last three years -- until this month . """,0
1315,Vanguard 's $ 1 billion High Yield Bond Portfolio has seen $ 161 million flow out since early September ;,0
1316,$ 14 million of that seeped out Friday Oct. 13 alone .,0
1317,"Still , two-thirds of the outflow has been steered into other Vanguard portfolios , says Brian Mattes , a vice president .",0
1318,The fund now holds a cash position of about 15 % .,0
1319,"At the $ 932 million T. Rowe Price High Yield Fund , investors yanked out about $ 182 million in the past two months .",0
1320,That 's even less than the 4.35 % total return of the Merrill Lynch High - Yield Index .,0
1321,"Fidelity 's junk fund has fallen 2.08 % this year through Oct . 19 , Lipper says ;",0
1322,the Vanguard fund rose 1.84 % ;,0
1323,and the T. Rowe Price fund edged up 0.66 % .,0
1324,"People who remain in junk funds now could get hit again , some analysts and fund specialists say .",0
1325,"Many funds in recent weeks and months have been selling their highest-quality junk issues , such as RJR Nabisco , to raise cash to meet expected redemptions .",0
1326,Funds might be forced to accept lower prices if they expand their selling to the securities of less-creditworthy borrowers .,0
1327,"And then , asset values of the funds could plunge more than they have so far .",0
1328,The warning by the U.S. attorney 's office follows two decisions by the U.S. Supreme Court last June .,1
1329,"If the government succeeds in seizing Mr. Antar 's assets , he could be left without top-flight legal representation , because his attorneys are likely to quit , according to individuals familiar with the case .",1
1330,"In a letter , prosecutors told Mr. Antar 's lawyers that because of the recent Supreme Court rulings , they could expect that any fees collected from Mr. Antar may be seized .",1
1331,The government is sharpening its newest weapon against white-collar defendants : the power to prevent them from paying their legal bills .,0
1332,And defense lawyers are warning that they wo n't stick around if they do n't get paid .,0
1333,"The issue has come to a boil in Newark , N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted , the government may move to seize the money that Mr. Antar is using to pay legal fees .",0
1334,""" The people who suffer in the short run are defendants , but the people who suffer in the long run are all of the people , because there wo n't be a vigorous private bar to defend the Bill of Rights , "" says Gerald Lefcourt , a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures .",0
1335,"Mr. Antar is being investigated by a federal grand jury in Newark , where prosecutors have told him that they may soon seek an indictment on racketeering and securities fraud charges .",0
1336,"Under the Racketeer Influenced and Corrupt Organizations law , or RICO , the government has the authority to seek to freeze or seize a defendant 's assets before trial .",0
1337,"According to individuals familiar with Mr. Antar 's case , prosecutors issued their warning this week after one of Mr. Antar 's attorneys asked whether legal fees might be subject to seizure .",0
1338,"Therefore , they said , the money can be taken from the lawyers even after they are paid .",0
1339,"Justin Feldman and Jack Arseneault , attorneys for Mr. Antar , both declined to comment on the matter .",0
1340,"In Newark , U.S. Attorney Samuel A. Alito said , "" I do n't think there 's any legal reason to limit forfeiture of attorney 's fees to drug cases . """,0
1341,"Mr. Alito said his office "" just responded to an attorney 's question about whether we would go after attorney 's fees , and that is different from actually doing it , although we reserve that right . """,0
1342,Mr. Antar was charged last month in a civil suit filed in federal court in Newark by the Securities and Exchange Commission .,0
1343,"In that suit , the SEC accused Mr. Antar of engaging in a "" massive financial fraud "" to overstate the earnings of Crazy Eddie , Edison , N.J., over a three-year period .",0
1344,"Through his lawyers , Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others .",0
1345,The SEC has alleged that Mr. Antar aimed to pump up the company 's stock price through false financial statements in order to sell his stake and reap huge profits .,0
1346,"Mr. Antar , the SEC said , made more than $ 60 million from the sale of his shares between 1985 and 1987 .",0
1347,The Justice Department has emphasized that the government 's fee-forfeiture power is to be used sparingly .,0
1348,"According to department policy , prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made .",0
1349,"Still , criminal defense lawyers worry that defendants are being deprived of their Sixth Amendment right to counsel and a fair trial if the government can seize lawyers ' fees .",0
1350,"Nonetheless , concern about the chip may have been responsible for a decline of 87.5 cents in Intel 's stock to $ 32 a share yesterday in over-the-counter trading , on volume of 3,609,800 shares , and partly responsible for a drop in Compaq 's stock in New York Stock Exchange composite trading on Wednesday .",1
1351,"Nonetheless , concern about the chip may have been responsible for a decline of 87.5 cents in Intel 's stock to $ 32 a share yesterday in over-the-counter trading , on volume of 3,609,800 shares , and partly responsible for a drop in Compaq 's stock in New York Stock Exchange composite trading on Wednesday .",1
1352,""" The reason this is getting so much visibility is that some started shipping and announced early availability , "" said Hewlett - Packard 's Mr. Archuleta .",1
1353,""" The reason this is getting so much visibility is that some started shipping and announced early availability , "" said Hewlett - Packard 's Mr. Archuleta .",1
1354,"Intel Corp.'s most powerful computer chip has flaws that could delay several computer makers ' marketing efforts , but the "" bugs "" are n't expected to hurt Intel and most computer makers .",0
1355,"Computer experts familiar with the flaws , found in Intel 's 80486 chip , say the defects do n't affect the average user and are likely to be cleared up before most computers using the chip as their "" brains "" appear on the market sometime next year .",0
1356,"Intel said that last week a customer discovered two flaws in its 80486 microprocessor chip 's "" floating-point unit "" , a set of circuits that do certain calculations .",0
1357,"On Friday , Intel began notifying customers about the bugs which cause the chip to give wrong answers for some mathematical calculations .",0
1358,"But while International Business Machines Corp. and Compaq Computer Corp. say the bugs will delay products , most big computer makers said the flaws do n't affect them .",0
1359,""" Bugs like this are just a normal part of product development , "" said Richard Archuleta , director of Hewlett - Packard Co.'s advanced systems development .",0
1360,Hewlett announced last week that it planned to ship a computer based on the 486 chip early next year .,0
1361,""" These bugs do n't affect our schedule at all , "" he said .",0
1362,"Likewise , AST Research Inc. and Sun Microsystems Inc. said the bugs wo n't delay their development of 486-based machines .",0
1363,""" We have n't modified our schedules in any way , "" said a Sun spokesman .",0
1364,"To switch to another vendor 's chips , "" would not definitely be an option , "" he said .",0
1365,Most of Compaq 's decline is being attributed to a third-quarter earnings report that came in at the low end of analysts ' expectations .,0
1366,Intel said it had corrected the problems and would start producing bugless chips next week .,0
1367,""" We should not be seeing any more , "" said Bill Rash , Intel 's director for the 486 chip .",0
1368,"What 's more , the bugs only emerge on esoteric applications such as computer-aided design and scientific calculations , he said , and then very seldom .",0
1369,""" These errata do not affect business programs , "" he said .",0
1370,"The bugs will cause problems in "" specific and rare circumstances that will not occur in typical applications "" such as word-processing and spreadsheets , said Michael Slater , editor of the Microprocessor Report , an industry newsletter .",0
1371,"Sun , Hewlett - Packard and others say Intel is n't wholly to blame for the snafu .",0
1372,"The real culprits , they said , are computer makers such as IBM that have jumped the gun to unveil 486-based products .",0
1373,"Those companies are paying the price for taking the risk . """,0
1374,"In late September , IBM began shipping a plug-in card that converts its PS / 2 model 70-A21 from a 80386 machine to an 80486 machine .",0
1375,An IBM spokeswoman said the company told customers Monday about the bugs and temporarily stopped shipping the product .,0
1376,"IBM has no plans to recall its add-on cards , the spokeswoman said , and could probably circumvent the bugs without long product delays .",0
1377,""" We do n't look at this as a major problem for us , "" she said .",0
1378,"Compaq , which said it discovered the bugs , still plans to announce new 486 products on Nov . 6 .",0
1379,"Because of the glitch , however , the company said it does n't know when its machine will be commercially available .",0
1380,"That 's a break from Compaq tradition , because the company does n't announce products until they 're actually at the dealers .",0
1381,"The problem is being ballyhooed , experts say , because the 486 is Intel 's future flagship .",0
1382,Intel 's microprocessors are the chips of choice in many of today 's personal computers and the 80486 microprocessor is the spearhead of the company 's bid to guard that spot in the next generation of machines .,0
1383,""" Although these sorts of bugs are not at all uncommon , the 486 is an extremely high-profile product , "" said Mr. Slater , the newsletter editor .",0
1384,"Intel 's 80486 chip is the Corvette of Intel 's microprocessors , a super-fast , super-expensive chip that only the most power-hungry computer users are likely to buy for at least several years .",0
1385,"Unveiled last April , the chip crams 1.2 million transistors on a sliver of silicon , more than four times as many as on Intel 's earlier model , 80386 .",0
1386,"Intel clocks the chip 's speed at 15 million instructions per second , or MIPs .",0
1387,That 's four times as fast as the 386 .,0
1388,"Machines using the 486 are expected to challenge higher-priced work stations and minicomputers in applications such as so-called servers , which connect groups of computers together , and in computer-aided design .",0
1389,"But while the chip 's speed in processing power is dazzling , it 's real strength lies in its software inheritance .",0
1390,The 486 is the descendant of a long series of Intel chips that began dominating the market ever since IBM picked the 16-bit 8088 chip for its first personal computer .,0
1391,"( A 16-bit microprocessor processes 16 pieces of data at a time and is slower than newer , 32-bit chips . )",0
1392,"Since then , Intel has cornered a large part of the market with successive generations of 16-bit and 32-bit chips , all of which can run software written for previous models .",0
1393,That 's what will keep computer makers coming in spite of the irritation of bugs .,0
1394,"Big personal computer makers and many makers of engineering workstations are developing 486-based machines , which are expected to reach the market early next year .",0
1395,"Of the big computer makers , only Apple Computer Co. bases its machines on Motorola chips instead .",0
1396,""" The 486 is going to have a big impact on the industry , "" said Hewlett - Packard 's Mr. Archuleta .",0
1397,""" It 's going to be the leading edge technology in personal computers for the next few years .",0
1398,"This bug is not going to have any affect on that at all . """,0
1399,It also was considering a restructuring to help boost the stock price .,1
1400,"IMA Holdings Corp. completed its $ 3 billion acquisition of American Medical International Inc., purchasing 63 million shares , or 86 % , of the Los Angeles-based health-care services concern for $ 26.50 a share .",0
1401,The price also includes assumption of about $ 1.4 billion in debt .,0
1402,IMA is a group that includes First Boston Corp. and the Pritzker family of Chicago through the leveraged buy-out fund Harry Gray Melvyn Klein amp Partners .,0
1403,"Harry J. Gray and Melvyn N. Klein , along with five other IMA designees , were named to join American Medical 's 10-member board .",0
1404,The completion of the merger agreement follows months of twists and turns .,0
1405,"In January , American Medical brought in a new chief executive officer , Richard A. Gilleland , 45 , who will remain as chairman , president and chief executive .",0
1406,"A few days later , American Medical announced sharply lower earnings , taking charges of $ 24 million for insurance reserves and canceled real estate leases .",0
1407,"In March , American Medical received a $ 24-a-share offer to take the company private from an investor group including large holder M. Lee Pearce .",0
1408,"The following month , the company put itself up for sale .",0
1409,"It received more offers , but the auction was surprisingly won by IMA , which bid $ 28 a share and asked Mr. Gilleland to stay on as an equity participant .",0
1410,He indicated that some assets might be sold off to service the debt .,0
1411,"Then , after extending its offer four times waiting for a congressional tax ruling , IMA early this month lowered its offer to $ 26.50 a share amid turbulence in the junk bond market .",0
1412,"American Medical accepted the offer , meanwhile indicating it had heard from two other suitors .",0
1413,But they never materialized and IMA completed the purchase yesterday .,0
1414,"The Dearborn , Mich . , energy company stopped paying a dividend in the third quarter of 1984 because of troubles at its Midland nuclear plant .",1
1415,"CMS ENERGY Corp. said management would recommend to its board today that its common stock dividend be reinstated at a "" modest level "" later this year .",0
1416,"Mr. Fournier said Navigation Mixte 's 1989 unconsolidated , or parent-company , profit is likely to be 4.7 billion francs ( $ 754.4 million ) , up from 633.8 million francs last year . That is due mostly to payments from Allianz for most of the 50 % stake it has agreed to acquire in Navigation Mixte 's insurance business .",1
1417,Cie .,0
1418,de Navigation Mixte Chairman Marc Fournier said his board unanimously rejected as too low the $ 1.77 billion bid by Cie .,0
1419,Financiere de Paribas to bring its stake in Navigation Mixte to 66.7 % .,0
1420,"At a news conference , Mr. Fournier accused Paribas of planning to pay for the takeover by selling parts of the company , whose interests include insurance , banking , tuna canning , sugar and orange juice .",0
1421,"The chairman said his board members , including representatives of West German insurance giant Allianz AG and French banks Credit Lyonnais and Societe Generale , hold nearly 50 % of Navigation Mixte 's capital .",0
1422,"Mr. Fournier said that as Navigation Mixte chairman , he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business .",0
1423,"But sources said he will be urging his allies to boost their stakes in Navigation Mixte , which is being traded in London and is to resume trading in Paris Tuesday .",0
1424,"At the same time , he is expected to seek legal and regulatory means of blocking or delaying Paribas 's bid .",0
1425,"For the moment , the sources said , he has decided against seeking a white knight or organizing a counterbid for Paribas .",0
1426,"If holders avoid tendering to Paribas , he added , they can expect strong dividends again next year .",0
1427,"Analysts noted that over the past 20 years , Mr. Fournier has built his company through astute stock-market activity and has warded off at least three takeover attempts .",0
1428,"This time , however , some analysts think he could face a real battle .",0
1429,""" Without some unexpected "" coup de theatre "" , I do n't see what will block the Paribas bid , "" said Philippe de Cholet , analyst at the brokerage Cholet - Dupont amp Cie .",0
1430,Mr. de Cholet said Mr. Fournier 's biggest hope was to somehow persuade regulatory authorities to block the bid .,0
1431,"Paribas still needs the go-ahead from the Commission des Operations de Bourse , a government regulatory agency , but analysts said that is considered likely .",0
1432,"Mr. Fournier also noted that Navigation Mixte joined Paribas 's core of shareholders when Paribas was denationalized in 1987 , and said it now holds just under 5 % of Paribas 's shares .",0
1433,"Once he realized that Paribas 's intentions were n't friendly , he said , but before the bid was launched , he sought approval to boost his Paribas stake above 10 % .",0
1434,"The petition is still pending , but Mr. Fournier downplayed the likelihood of his organizing a takeover bid of his own for the much-larger Paribas .",0
1435,One big question now is the likely role of Mr. Fournier 's allies .,0
1436,"Mr. Fournier said the large institutions that hold nearly 50 % of Navigation Mixte 's capital all strongly support him , but some analysts said they are n't so sure .",0
1437,"Allianz , for example , has said in official comments so far that it will remain neutral .",0
1438,Paribas is Allianz 's lead French bank .,0
1439,"Paribas said Monday that it intends to bid to boost its stake in Navigation Mixte to 66.7 % , from the 18.7 % it already owns .",0
1440,The purchase of the additional 48 % stake is expected to cost more than 11 billion francs ( $ 1.77 billion ) .,0
1441,"Paribas says it will offer 1,850 francs ( $ 296.95 ) each for Navigation Mixte shares that enjoy full dividend rights , and 1,800 francs each for a block of shares issued July 1 , which will receive only partial dividends this year .",0
1442,"Alternatively , it is to offer three Paribas shares for one Navigation Mixte share .",0
1443,said it raised $ 92 million from an offering of liquid yield option notes .,1
1444,"The gross proceeds from the sale of the notes , which will be due on Nov . 1 , 2004 , will be used to reduce existing debt and for general corporate purposes , the company said .",1
1445,BLOCKBUSTER ENTERTAINMENT CORP .,0
1446,home video concern about $ 2 million a year in interest expense .,0
1447,The zero-coupon subordinated notes have no periodic interest payments .,0
1448,"Each note is being offered at $ 308.32 per $ 1,000 principal amount at maturity , representing an 8 % yield to maturity .",0
1449,"In addition , each note can be converted into Blockbuster Entertainment common stock at a rate of 13.851 shares per note .",0
1450,Merrill Lynch Capital Markets Inc. is the sole underwriter for the offering .,0
1451,The notes will have a principal amount of $ 300 million at maturity .,0
1452,"Although the government said the economy grew an estimated 2.5 % in the third quarter , in line with expectations , analysts are increasingly predicting much more sluggish growth -- and therefore more corporate earnings disappointments -- for the fourth quarter .",1
1453,"Some lousy earnings reports whacked the stock market , but bond prices fell only slightly and the dollar rose a little against most major currencies .",0
1454,"The Dow Jones Industrial Average tumbled 39.55 points , to 2613.73 , in active trading .",0
1455,Long-term Treasury bonds ended slightly higher .,0
1456,"The dollar rose modestly against the mark and the yen , but soared against the pound following the resignation of Britain 's chancellor of the Exchequer , Nigel Lawson .",0
1457,"Analysts have complained that third-quarter corporate earnings have n't been very good , but the effect hit home particularly hard yesterday .",0
1458,"Compaq Computer nose-dived $ 8.625 a share , to $ 100 , and pulled other technology issues lower after reporting lower-than-expected earnings after the stock market closed Wednesday .",0
1459,Later yesterday the nation 's major auto makers added to the gloom when they each reported their core auto operations were net losers in the third quarter .,0
1460,The less-than-robust third-quarter results came amid renewed concern about the volatility of stock prices and the role of computer-aided program trading .,0
1461,"Taken together , the worries prompted a broad sell-off of stocks .",0
1462,"The number of stocks on the New York Stock Exchange that fell in price yesterday exceeded 1,000 , a key measure of underlying sentiment among technical analysts .",0
1463,""" People are questioning corporate profits as a pillar of support for the equity market . """,0
1464,The bond market was unmoved by the economic statistics .,0
1465,"While bond investors would have preferred growth to be a little slower , they were cheered by inflation measures in the data that showed prices rising at a modest annual rate of 2.9 % .",0
1466,"That is another small encouragement for the Federal Reserve to lower interest rates in coming weeks , they reasoned .",0
1467,In major market activity : Stock prices fell sharply in active trading .,0
1468,Volume on the New York Stock Exchange totaled 175.2 million shares .,0
1469,"Declining issues on the Big Board outstripped gainers 1,141 to 406 .",0
1470,Bond prices were barely higher .,0
1471,The Treasury 's benchmark 30-year rose fractionally .,0
1472,Yield on the issue was 7.88 % .,0
1473,The dollar rose modestly against most major currencies .,0
1474,In late New York trading the dollar was at 1.8400 marks and 142.10 yen compared with 1.8353 marks and 141.52 yen Wednesday .,0
1475,"Compaq Computer Corp. said that its net income rose 51 % in the third quarter , bolstered by unusual gains from its investment in a disk-drive maker and reflecting continued growth in its European operations .",1
1476,"Compaq Computer Corp. said that its net income rose 51 % in the third quarter , bolstered by unusual gains from its investment in a disk-drive maker and reflecting continued growth in its European operations .",1
1477,"Compaq Computer Corp. said that its net income rose 51 % in the third quarter , bolstered by unusual gains from its investment in a disk-drive maker and reflecting continued growth in its European operations .",1
1478,Sales increased 36 % to $ 683 million from $ 502 million .,0
1479,"The latest quarter 's results , however , included a pretax gain of $ 13.7 million , or 20 cents a share , in the carrying value of the company 's investment in Conner Peripherals Inc. and a $ 7.6 million gain , or 11 cents a share , from the sale of one million Conner shares .",0
1480,"Net for the nine months was $ 254 million , or $ 5.94 a share , up 56 % from $ 163 million , or $ 4.06 a share , a year earlier .",0
1481,Sales rose 50 % to $ 2.1 billion from $ 1.4 billion .,0
1482,"Net for the year-earlier nine months also included a gain of $ 9.7 million , or 15 cents a share , in the carrying value of the Conner investment .",0
1483,"Michael Swavely , president of Compaq 's North America division , attributed the company 's third-quarter performance to continued increases in international sales , which accounted for 43 % of the company 's sales , a 74 % increase from a year earlier .",0
1484,""" Over the next couple of years we would not be surprised to see Europe and international { sales } represent 50 % of the company 's revenues , "" he said .",0
1485,"During the third quarter , Compaq purchased a former Wang Laboratories manufacturing facility in Stirling , Scotland , which will be used for international service and repair operations .",0
1486,"Mr. Swavely said the new space will allow Compaq to increase the manufacturing capacity of its plant in Erskine , Scotland .",0
1487,"Du Pont , unlike companies hurt badly by sharp price declines for basic chemicals and plastics , is benefiting from its broad range of businesses .",1
1488,"James Fallon , a New Providence , N.J., marketing consultant to the chemicals industry , says Du Pont still holds an edge in making the pigment because the company was "" first in with the technology "" to lower costs .",1
1489,"Profit climbed to $ 98 million from $ 71 million in the petroleum segment , as Du Pont 's Conoco Inc. oil company was helped by crude oil prices higher than a year ago and by higher natural gas prices and volume .",1
1490,"A spokesman said herbicide use in some areas of the U.S. was delayed earlier in the year by heavy rains , thus increasing sales in the third quarter .",1
1491,"A spokesman said herbicide use in some areas of the U.S. was delayed earlier in the year by heavy rains , thus increasing sales in the third quarter .",1
1492,"Profit from coal fell to $ 41 million from $ 58 million , partly because of a miners ' strike .",1
1493,"Du Pont Co. reported that third-quarter profit grew a robust 19 % from a year ago on the strength of the company 's operations in various chemicals and fibers , and in petroleum .",0
1494,"Du Pont also raised its quarterly dividend to $ 1.20 a share from $ 1.05 , a change that will increase the annualized payout to shareholders by some $ 140 million .",0
1495,"The Wilmington , Del . , company reported net of $ 547 million , or $ 2.36 a share , which was in line with Wall Street estimates .",0
1496,"In the year-earlier period , the company earned $ 461 million , or $ 1.91 a share .",0
1497,"Sales in the latest quarter were $ 8.59 billion , up 9.4 % from $ 7.85 billion .",0
1498,"The dividend increase was Du Pont 's second this year , an affirmation of statements by top executives that they intend to increase rewards to shareholders .",0
1499,""" We have n't benefited the shareholder as much as we need to , "" said Edgar Woolard Jr., Du Pont 's chairman and chief executive officer , in an interview several months before he entered his current position in April .",0
1500,"The largest beneficiary will be Seagram Co., which owns about 23 % of Du Pont .",0
1501,"A spokesman for Seagram , the Montreal wine and spirits concern controlled by the Bronfman family , said the company will post additional pretax profit of about $ 33 million a year because of the additional Du Pont dividends .",0
1502,"Du Pont also announced plans for a 3-for-1 stock split , although the initial higher dividend will be paid on pre-split shares .",0
1503,Du Pont 's stock rose $ 2.50 a share to close at $ 117.375 in New York Stock Exchange composite trading yesterday .,0
1504,"Seagram closed at $ 84.75 , up 12.5 cents a share in Big Board trading .",0
1505,"Leading the gains for Du Pont in the latest quarter was its industrial products segment , where profit soared to $ 155 million from $ 99 million a year earlier .",0
1506,"The company benefited from continued strong demand and higher selling prices for titanium dioxide , a white pigment used in paints , paper and plastics .",0
1507,Two segments posted lower earnings for the quarter .,0
1508,"For the nine months , Du Pont earned $ 2 billion , or $ 8.46 a share , up 18 % from $ 1.69 billion , or $ 7.03 a share , a year earlier .",0
1509,Sales increased 10 % to $ 26.54 billion from $ 24.05 billion .,0
1510,The increased dividend will be paid Dec . 14 to holders of record Nov . 15 .,0
1511,"U.S. Trust , a 136-year-old institution that is one of the earliest high-net worth banks in the U.S., has faced intensifying competition from other firms that have established , and heavily promoted , private-banking businesses of their own . As a result , U.S. Trust 's earnings have been hurt .",1
1512,"U.S. Trust recently introduced certain mutual-fund products , which allow it to serve customers with minimum deposits of $ 250,000 .",1
1513,"H. Marshall Schwarz was named chairman and chief executive officer of U.S. Trust Corp., a private-banking firm with assets under management of about $ 17 billion .",0
1514,"Mr. Schwarz , 52 years old , will succeed Daniel P. Davison Feb . 1 , soon after Mr. Davison reaches the company 's mandatory retirement age of 65 .",0
1515,"Mr. Schwarz , who is president of U.S. Trust , will be succeeded in that post by Jeffrey S. Maurer , 42 , who is executive vice president in charge of the company 's asset-management group .",0
1516,"Mr. Schwarz says the competition "" broadens the base of opportunity for us . """,0
1517,"Other firms "" are dealing with the masses .",0
1518,"I do n't believe they have the culture "" to adequately service high-net-worth individuals , he adds .",0
1519,""" We have always taken smaller accounts , but now we are looking for smaller accounts that will grow , "" Mr. Schwarz says .",0
1520,""" Our bread and butter is still the $ 2 million to $ 20 million account , "" he says .",0
1521,"The new services allow U.S. Trust to cater to the "" new wealth , "" Mr. Schwarz says .",0
1522,"Quarterly net income this year has risen just over comparable periods in 1988 , when year-end net was below the 1987 level .",0
1523,"In this year 's third quarter , for example , net was $ 10.5 million , or $ 1.05 a share , compared with $ 10.3 million , or $ 1.02 a share , a year earlier .",0
1524,Assets as of Sept . 30 fell to $ 2.46 billion from about $ 2.77 billion .,0
1525,""" We will have a reasonably flat year this year , "" Mr. Schwarz says .",0
1526,Mr. Schwarz also said costs associated with U.S. Trust 's planned move to midtown Manhattan from Wall Street will continue to be a drag on earnings through 1990 .,0
1527,"Mr. Schwarz 's great-grandfather founded the New York toy store F.A.O. Schwarz , but his family no longer has ties to the company .",0
1528,Mr. Schwarz 's father was a U.S. Trust trustee until 1974 .,0
1529,"U.S. Trust also created a four-member office of the chairman , effective Feb . 1 .",0
1530,It will include Messrs .,0
1531,Schwarz and Maurer .,0
1532,"Donald M. Roberts , 54 , treasurer , and Frederick S. Wonham , 58 , who takes responsibility for the funds-service group , were named vice chairmen and will serve in the office of the chairman .",0
1533,"Mr. Roberts continues as treasurer , and Mr. Wonham remains responsible for the offices of comptroller , planning , marketing and general services .",0
1534,"Frederick B. Taylor , 48 , also was named a vice chairman and chief investment officer , a new post .",0
1535,He previously held similar responsibilities .,0
1536,"Mr. Taylor also was named a director , increasing the board to 22 , but is not part of the new office of the chairman .",0
1537,""" We consider that his bid is an acceptable bid , "" said Sandra Kolber , spokeswoman for the independent directors ' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex 's major shareholder , MCA Inc.",1
1538,""" We consider that his bid is an acceptable bid , "" said Sandra Kolber , spokeswoman for the independent directors ' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex 's major shareholder , MCA Inc.",1
